2023-10-28 03:42:09,588 | train | INFO | Set Logger /home/kwy00/ysy/results/train/20231028_034209
2023-10-28 06:51:21,397 | train | INFO | batch: 1300/1371 loss: 0.011907966807484627
2023-10-28 06:53:10,697 | train | INFO | --Val 4/30
2023-10-28 06:53:11,840 | train | INFO | batch: 0/125 loss: 0.019991084933280945
2023-10-28 06:55:07,874 | train | INFO | batch: 100/125 loss: 0.05803286284208298
2023-10-28 06:55:35,686 | train | INFO | Write row 4
2023-10-28 06:55:36,189 | train | INFO | --Train 5/30
2023-10-28 06:55:37,486 | train | INFO | batch: 0/1371 loss: 0.021314721554517746
2023-10-28 06:58:16,677 | train | INFO | batch: 100/1371 loss: 0.013428404927253723
2023-10-28 07:00:54,825 | train | INFO | batch: 200/1371 loss: 0.012275866232812405
2023-10-28 07:03:33,602 | train | INFO | batch: 300/1371 loss: 0.012666033580899239
2023-10-28 07:06:11,329 | train | INFO | batch: 400/1371 loss: 0.012812717817723751
2023-10-28 07:08:49,522 | train | INFO | batch: 500/1371 loss: 0.010772996582090855
2023-10-28 07:11:27,025 | train | INFO | batch: 600/1371 loss: 0.013028937391936779
2023-10-28 07:14:04,815 | train | INFO | batch: 700/1371 loss: 0.01013551838696003
2023-10-28 07:16:43,781 | train | INFO | batch: 800/1371 loss: 0.013612138107419014
2023-10-28 07:19:22,000 | train | INFO | batch: 900/1371 loss: 0.011349747888743877
2023-10-28 07:21:59,380 | train | INFO | batch: 1000/1371 loss: 0.01132251974195242
2023-10-28 07:24:36,808 | train | INFO | batch: 1100/1371 loss: 0.009962853044271469
2023-10-28 07:27:15,112 | train | INFO | batch: 1200/1371 loss: 0.011273202486336231
2023-10-28 07:29:52,226 | train | INFO | batch: 1300/1371 loss: 0.012885639443993568
2023-10-28 07:31:42,641 | train | INFO | --Val 5/30
2023-10-28 07:31:43,772 | train | INFO | batch: 0/125 loss: 0.011904271319508553
2023-10-28 07:33:38,976 | train | INFO | batch: 100/125 loss: 0.011392450891435146
2023-10-28 07:34:06,628 | train | INFO | Write row 5
2023-10-28 07:34:07,137 | train | INFO | --Train 6/30
2023-10-28 07:34:08,432 | train | INFO | batch: 0/1371 loss: 0.010327355936169624
2023-10-28 07:36:46,582 | train | INFO | batch: 100/1371 loss: 0.009786969982087612
2023-10-28 07:39:24,219 | train | INFO | batch: 200/1371 loss: 0.010607042349874973
2023-10-28 07:42:02,090 | train | INFO | batch: 300/1371 loss: 0.011738554574549198
2023-10-28 07:44:39,968 | train | INFO | batch: 400/1371 loss: 0.011570246890187263
2023-10-28 07:47:18,544 | train | INFO | batch: 500/1371 loss: 0.010831398889422417
2023-10-28 07:49:56,770 | train | INFO | batch: 600/1371 loss: 0.01137092337012291
2023-10-28 07:52:35,610 | train | INFO | batch: 700/1371 loss: 0.010629097931087017
2023-10-28 07:55:13,925 | train | INFO | batch: 800/1371 loss: 0.009107112884521484
2023-10-28 07:57:51,587 | train | INFO | batch: 900/1371 loss: 0.010608881711959839
2023-10-28 08:00:29,286 | train | INFO | batch: 1000/1371 loss: 0.01188310980796814
2023-10-28 08:03:07,652 | train | INFO | batch: 1100/1371 loss: 0.013100611045956612
2023-10-28 08:05:45,387 | train | INFO | batch: 1200/1371 loss: 0.027780473232269287
2023-10-28 08:08:23,219 | train | INFO | batch: 1300/1371 loss: 0.010592629201710224
2023-10-28 08:10:13,025 | train | INFO | --Val 6/30
2023-10-28 08:10:14,149 | train | INFO | batch: 0/125 loss: 0.012761632911860943
2023-10-28 08:12:09,154 | train | INFO | batch: 100/125 loss: 0.010673725046217442
2023-10-28 08:12:36,759 | train | INFO | Write row 6
2023-10-28 08:12:37,279 | train | INFO | --Train 7/30
2023-10-28 08:12:38,704 | train | INFO | batch: 0/1371 loss: 0.014273226261138916
2023-10-28 08:15:16,426 | train | INFO | batch: 100/1371 loss: 0.011166921816766262
2023-10-28 08:17:54,155 | train | INFO | batch: 200/1371 loss: 0.008087716065347195
2023-10-28 08:20:31,609 | train | INFO | batch: 300/1371 loss: 0.010924262925982475
2023-10-28 08:23:09,824 | train | INFO | batch: 400/1371 loss: 0.011851023882627487
2023-10-28 08:25:47,602 | train | INFO | batch: 500/1371 loss: 0.008846679702401161
2023-10-28 08:28:25,880 | train | INFO | batch: 600/1371 loss: 0.008099338971078396
2023-10-28 08:31:03,327 | train | INFO | batch: 700/1371 loss: 0.01065763272345066
2023-10-28 08:33:40,401 | train | INFO | batch: 800/1371 loss: 0.011164513416588306
2023-10-28 08:36:18,404 | train | INFO | batch: 900/1371 loss: 0.011053381487727165
2023-10-28 08:38:57,608 | train | INFO | batch: 1000/1371 loss: 0.010436910204589367
2023-10-28 08:41:36,269 | train | INFO | batch: 1100/1371 loss: 0.01313740760087967
2023-10-28 08:44:14,668 | train | INFO | batch: 1200/1371 loss: 0.02727082371711731
2023-10-28 08:46:53,691 | train | INFO | batch: 1300/1371 loss: 0.024953626096248627
2023-10-28 08:48:44,331 | train | INFO | --Val 7/30
2023-10-28 08:48:45,463 | train | INFO | batch: 0/125 loss: 0.01192621048539877
2023-10-28 08:50:40,963 | train | INFO | batch: 100/125 loss: 0.012042565271258354
2023-10-28 08:51:08,659 | train | INFO | Write row 7
2023-10-28 08:51:09,185 | train | INFO | --Train 8/30
2023-10-28 08:51:10,541 | train | INFO | batch: 0/1371 loss: 0.011507386341691017
2023-10-28 08:53:47,826 | train | INFO | batch: 100/1371 loss: 0.010754176415503025
2023-10-28 08:56:26,220 | train | INFO | batch: 200/1371 loss: 0.010304978117346764
2023-10-28 08:59:04,142 | train | INFO | batch: 300/1371 loss: 0.009652153588831425
2023-10-28 09:01:42,117 | train | INFO | batch: 400/1371 loss: 0.014371907338500023
2023-10-28 09:04:20,812 | train | INFO | batch: 500/1371 loss: 0.010601642541587353
2023-10-28 09:06:59,176 | train | INFO | batch: 600/1371 loss: 0.008388211950659752
2023-10-28 09:09:37,850 | train | INFO | batch: 700/1371 loss: 0.010734173469245434
2023-10-28 09:12:16,173 | train | INFO | batch: 800/1371 loss: 0.009495465084910393
2023-10-28 09:14:54,259 | train | INFO | batch: 900/1371 loss: 0.009422154165804386
2023-10-28 09:17:31,785 | train | INFO | batch: 1000/1371 loss: 0.011728519573807716
2023-10-28 09:20:09,567 | train | INFO | batch: 1100/1371 loss: 0.012557410635054111
2023-10-28 09:22:46,854 | train | INFO | batch: 1200/1371 loss: 0.008748042397201061
2023-10-28 09:25:24,149 | train | INFO | batch: 1300/1371 loss: 0.010936743579804897
2023-10-28 09:27:14,436 | train | INFO | --Val 8/30
2023-10-28 09:27:15,575 | train | INFO | batch: 0/125 loss: 0.011866938322782516
2023-10-28 09:29:10,688 | train | INFO | batch: 100/125 loss: 0.011028804816305637
2023-10-28 09:29:38,324 | train | INFO | Write row 8
2023-10-28 09:29:38,859 | train | INFO | --Train 9/30
2023-10-28 09:29:40,121 | train | INFO | batch: 0/1371 loss: 0.010130343027412891
2023-10-28 09:32:18,587 | train | INFO | batch: 100/1371 loss: 0.008547360077500343
2023-10-28 09:34:55,870 | train | INFO | batch: 200/1371 loss: 0.009723383001983166
2023-10-28 09:37:33,635 | train | INFO | batch: 300/1371 loss: 0.01049434021115303
2023-10-28 09:40:11,841 | train | INFO | batch: 400/1371 loss: 0.010747253894805908
2023-10-28 09:42:50,345 | train | INFO | batch: 500/1371 loss: 0.011684130877256393
2023-10-28 09:45:28,750 | train | INFO | batch: 600/1371 loss: 0.010250122286379337
2023-10-28 09:48:06,739 | train | INFO | batch: 700/1371 loss: 0.0074882046319544315
2023-10-28 09:50:44,730 | train | INFO | batch: 800/1371 loss: 0.01045365259051323
2023-10-28 09:53:23,346 | train | INFO | batch: 900/1371 loss: 0.011895105242729187
2023-10-28 09:56:00,530 | train | INFO | batch: 1000/1371 loss: 0.013428100384771824
2023-10-28 09:58:39,607 | train | INFO | batch: 1100/1371 loss: 0.009324010461568832
2023-10-28 10:01:17,141 | train | INFO | batch: 1200/1371 loss: 0.010100094601511955
2023-10-28 10:03:55,924 | train | INFO | batch: 1300/1371 loss: 0.009000851772725582
2023-10-28 10:05:45,545 | train | INFO | --Val 9/30
2023-10-28 10:05:46,686 | train | INFO | batch: 0/125 loss: 0.011233886703848839
2023-10-28 10:07:42,137 | train | INFO | batch: 100/125 loss: 0.014413394033908844
2023-10-28 10:08:09,796 | train | INFO | Write row 9
2023-10-28 10:08:10,337 | train | INFO | --Train 10/30
2023-10-28 10:08:11,568 | train | INFO | batch: 0/1371 loss: 0.011179184541106224
2023-10-28 10:10:51,793 | train | INFO | batch: 100/1371 loss: 0.008896848186850548
2023-10-28 10:13:32,265 | train | INFO | batch: 200/1371 loss: 0.010323858819901943
2023-10-28 10:16:11,864 | train | INFO | batch: 300/1371 loss: 0.007700200192630291
2023-10-28 10:18:52,151 | train | INFO | batch: 400/1371 loss: 0.007567386142909527
2023-10-28 10:21:32,442 | train | INFO | batch: 500/1371 loss: 0.00916333869099617
2023-10-28 10:24:11,720 | train | INFO | batch: 600/1371 loss: 0.0076205371879041195
2023-10-28 10:26:51,590 | train | INFO | batch: 700/1371 loss: 0.00937542412430048
2023-10-28 10:29:32,212 | train | INFO | batch: 800/1371 loss: 0.007157405838370323
2023-10-28 10:32:12,378 | train | INFO | batch: 900/1371 loss: 0.009642712771892548
2023-10-28 10:34:52,377 | train | INFO | batch: 1000/1371 loss: 0.008766782470047474
2023-10-28 10:37:32,015 | train | INFO | batch: 1100/1371 loss: 0.008646265603601933
2023-10-28 10:40:11,876 | train | INFO | batch: 1200/1371 loss: 0.009120366536080837
2023-10-28 10:42:52,258 | train | INFO | batch: 1300/1371 loss: 0.009477676823735237
2023-10-28 10:44:43,449 | train | INFO | --Val 10/30
2023-10-28 10:44:44,610 | train | INFO | batch: 0/125 loss: 0.010903687216341496
2023-10-28 10:46:42,751 | train | INFO | batch: 100/125 loss: 0.010911863297224045
2023-10-28 10:47:11,014 | train | INFO | Write row 10
2023-10-28 10:47:11,842 | train | INFO | --Train 11/30
2023-10-28 10:47:13,182 | train | INFO | batch: 0/1371 loss: 0.008805643767118454
2023-10-28 10:49:55,922 | train | INFO | batch: 100/1371 loss: 0.009970573708415031
2023-10-28 10:52:38,022 | train | INFO | batch: 200/1371 loss: 0.008174756541848183
2023-10-28 10:55:20,100 | train | INFO | batch: 300/1371 loss: 0.007355398498475552
2023-10-28 10:58:01,903 | train | INFO | batch: 400/1371 loss: 0.011961917392909527
2023-10-28 11:00:44,540 | train | INFO | batch: 500/1371 loss: 0.009601140394806862
2023-10-28 11:03:27,158 | train | INFO | batch: 600/1371 loss: 0.0072596073150634766
2023-10-28 11:06:09,817 | train | INFO | batch: 700/1371 loss: 0.008755342103540897
2023-10-28 11:08:52,475 | train | INFO | batch: 800/1371 loss: 0.008972061797976494
2023-10-28 11:11:35,901 | train | INFO | batch: 900/1371 loss: 0.007484107278287411
2023-10-28 11:14:19,279 | train | INFO | batch: 1000/1371 loss: 0.007930463179945946
2023-10-28 11:17:01,985 | train | INFO | batch: 1100/1371 loss: 0.007932238280773163
2023-10-28 11:19:44,344 | train | INFO | batch: 1200/1371 loss: 0.017710013315081596
2023-10-28 11:22:27,172 | train | INFO | batch: 1300/1371 loss: 0.008543151430785656
2023-10-28 11:24:20,228 | train | INFO | --Val 11/30
2023-10-28 11:24:21,398 | train | INFO | batch: 0/125 loss: 0.0109404930844903
2023-10-28 11:26:22,699 | train | INFO | batch: 100/125 loss: 0.01230691745877266
2023-10-28 11:26:51,862 | train | INFO | Write row 11
2023-10-28 11:26:52,707 | train | INFO | --Train 12/30
2023-10-28 11:26:54,060 | train | INFO | batch: 0/1371 loss: 0.008121727965772152
2023-10-28 11:29:36,803 | train | INFO | batch: 100/1371 loss: 0.009288417175412178
2023-10-28 11:32:19,327 | train | INFO | batch: 200/1371 loss: 0.009138373658061028
2023-10-28 11:35:01,131 | train | INFO | batch: 300/1371 loss: 0.008577643893659115
2023-10-28 11:37:43,221 | train | INFO | batch: 400/1371 loss: 0.008219570852816105
2023-10-28 11:40:24,633 | train | INFO | batch: 500/1371 loss: 0.007007343228906393
2023-10-28 11:43:06,191 | train | INFO | batch: 600/1371 loss: 0.007704481016844511
2023-10-28 11:45:47,910 | train | INFO | batch: 700/1371 loss: 0.0074507929384708405
2023-10-28 11:48:29,657 | train | INFO | batch: 800/1371 loss: 0.00708947004750371
2023-10-28 11:51:12,590 | train | INFO | batch: 900/1371 loss: 0.13052798807621002
2023-10-28 11:53:54,291 | train | INFO | batch: 1000/1371 loss: 0.007708969060331583
2023-10-28 11:56:36,423 | train | INFO | batch: 1100/1371 loss: 0.008172083646059036
2023-10-28 11:59:18,801 | train | INFO | batch: 1200/1371 loss: 0.008687268942594528
2023-10-28 12:02:00,236 | train | INFO | batch: 1300/1371 loss: 0.006991232745349407
2023-10-28 12:03:52,612 | train | INFO | --Val 12/30
2023-10-28 12:03:53,802 | train | INFO | batch: 0/125 loss: 0.011948349885642529
2023-10-28 12:05:55,527 | train | INFO | batch: 100/125 loss: 0.010036401450634003
2023-10-28 12:06:24,776 | train | INFO | Write row 12
2023-10-28 12:06:25,646 | train | INFO | --Train 13/30
2023-10-28 12:06:26,930 | train | INFO | batch: 0/1371 loss: 0.0072461701929569244
2023-10-28 12:09:09,420 | train | INFO | batch: 100/1371 loss: 0.00801372341811657
2023-10-28 12:11:51,187 | train | INFO | batch: 200/1371 loss: 0.00728524150326848
2023-10-28 12:14:33,510 | train | INFO | batch: 300/1371 loss: 0.00881856121122837
2023-10-28 12:17:14,949 | train | INFO | batch: 400/1371 loss: 0.007814883254468441
2023-10-28 12:19:56,546 | train | INFO | batch: 500/1371 loss: 0.006782566197216511
2023-10-28 12:22:38,757 | train | INFO | batch: 600/1371 loss: 0.007980999536812305
2023-10-28 12:25:20,382 | train | INFO | batch: 700/1371 loss: 0.008351479656994343
2023-10-28 12:28:02,512 | train | INFO | batch: 800/1371 loss: 0.007855843752622604
2023-10-28 12:30:44,835 | train | INFO | batch: 900/1371 loss: 0.007953643798828125
2023-10-28 12:33:26,889 | train | INFO | batch: 1000/1371 loss: 0.007458142004907131
2023-10-28 12:36:08,673 | train | INFO | batch: 1100/1371 loss: 0.007719708606600761
2023-10-28 12:38:50,681 | train | INFO | batch: 1200/1371 loss: 0.008055672980844975
2023-10-28 12:41:32,435 | train | INFO | batch: 1300/1371 loss: 0.008436116389930248
2023-10-28 12:43:23,966 | train | INFO | --Val 13/30
2023-10-28 12:43:25,179 | train | INFO | batch: 0/125 loss: 0.009323894046247005
2023-10-28 12:45:26,778 | train | INFO | batch: 100/125 loss: 0.008926850743591785
2023-10-28 12:45:55,979 | train | INFO | Write row 13
2023-10-28 12:45:56,554 | train | INFO | --Train 14/30
2023-10-28 12:45:57,944 | train | INFO | batch: 0/1371 loss: 0.00831808615475893
2023-10-28 12:48:40,346 | train | INFO | batch: 100/1371 loss: 0.005614300724118948
2023-10-28 12:51:22,478 | train | INFO | batch: 200/1371 loss: 0.007633684203028679
2023-10-28 12:54:04,396 | train | INFO | batch: 300/1371 loss: 0.008874873630702496
2023-10-28 12:56:46,899 | train | INFO | batch: 400/1371 loss: 0.007589621469378471
2023-10-28 12:59:29,105 | train | INFO | batch: 500/1371 loss: 0.008128596469759941
2023-10-28 13:02:10,635 | train | INFO | batch: 600/1371 loss: 0.008360507898032665
2023-10-28 13:04:52,671 | train | INFO | batch: 700/1371 loss: 0.013089117594063282
2023-10-28 13:07:34,763 | train | INFO | batch: 800/1371 loss: 0.007864811457693577
2023-10-28 13:10:17,095 | train | INFO | batch: 900/1371 loss: 0.009031234309077263
2023-10-28 13:12:59,041 | train | INFO | batch: 1000/1371 loss: 0.007953603751957417
2023-10-28 13:15:41,499 | train | INFO | batch: 1100/1371 loss: 0.007023192010819912
2023-10-28 13:18:23,716 | train | INFO | batch: 1200/1371 loss: 0.008868425153195858
2023-10-28 13:21:04,882 | train | INFO | batch: 1300/1371 loss: 0.007503698114305735
2023-10-28 13:22:57,317 | train | INFO | --Val 14/30
2023-10-28 13:22:58,523 | train | INFO | batch: 0/125 loss: 0.010127205401659012
2023-10-28 13:24:59,616 | train | INFO | batch: 100/125 loss: 0.010401294566690922
2023-10-28 13:25:28,695 | train | INFO | Write row 14
2023-10-28 13:25:29,278 | train | INFO | --Train 15/30
2023-10-28 13:25:30,579 | train | INFO | batch: 0/1371 loss: 0.00751152029260993
2023-10-28 13:28:12,577 | train | INFO | batch: 100/1371 loss: 0.007394833955913782
2023-10-28 13:30:55,036 | train | INFO | batch: 200/1371 loss: 0.006507451646029949
2023-10-28 13:33:37,250 | train | INFO | batch: 300/1371 loss: 0.006939062383025885
2023-10-28 13:36:19,320 | train | INFO | batch: 400/1371 loss: 0.006626511458307505
2023-10-28 13:39:01,163 | train | INFO | batch: 500/1371 loss: 0.006375527009367943
2023-10-28 13:41:43,947 | train | INFO | batch: 600/1371 loss: 0.008672522380948067
2023-10-28 13:44:25,435 | train | INFO | batch: 700/1371 loss: 0.00540487514808774
2023-10-28 13:47:07,635 | train | INFO | batch: 800/1371 loss: 0.006562316324561834
2023-10-28 13:49:49,430 | train | INFO | batch: 900/1371 loss: 0.0071563636884093285
2023-10-28 13:52:31,047 | train | INFO | batch: 1000/1371 loss: 0.0059236823581159115
2023-10-28 13:55:12,781 | train | INFO | batch: 1100/1371 loss: 0.00608872901648283
2023-10-28 13:57:55,692 | train | INFO | batch: 1200/1371 loss: 0.005713659338653088
2023-10-28 14:00:38,138 | train | INFO | batch: 1300/1371 loss: 0.007879374548792839
2023-10-28 14:02:30,983 | train | INFO | --Val 15/30
2023-10-28 14:02:32,145 | train | INFO | batch: 0/125 loss: 0.010227574035525322
2023-10-28 14:04:30,360 | train | INFO | batch: 100/125 loss: 0.00972409825772047
2023-10-28 14:04:58,735 | train | INFO | Write row 15
2023-10-28 14:04:59,320 | train | INFO | --Train 16/30
2023-10-28 14:05:00,712 | train | INFO | batch: 0/1371 loss: 0.008167503401637077
2023-10-28 14:07:42,569 | train | INFO | batch: 100/1371 loss: 0.009185836650431156
2023-10-28 14:10:24,435 | train | INFO | batch: 200/1371 loss: 0.006763826590031385
2023-10-28 14:13:06,230 | train | INFO | batch: 300/1371 loss: 0.006458749994635582
2023-10-28 14:15:49,033 | train | INFO | batch: 400/1371 loss: 0.006590045522898436
2023-10-28 14:18:30,724 | train | INFO | batch: 500/1371 loss: 0.006859777960926294
2023-10-28 14:21:12,762 | train | INFO | batch: 600/1371 loss: 0.006048823241144419
2023-10-28 14:23:54,875 | train | INFO | batch: 700/1371 loss: 0.006614583544433117
2023-10-28 14:26:36,763 | train | INFO | batch: 800/1371 loss: 0.006887773051857948
2023-10-28 14:29:18,591 | train | INFO | batch: 900/1371 loss: 0.005941202864050865
2023-10-28 14:32:00,650 | train | INFO | batch: 1000/1371 loss: 0.006107435096055269
2023-10-28 14:34:42,475 | train | INFO | batch: 1100/1371 loss: 0.0063616810366511345
2023-10-28 14:37:23,871 | train | INFO | batch: 1200/1371 loss: 0.005098877940326929
2023-10-28 14:40:06,514 | train | INFO | batch: 1300/1371 loss: 0.006146295927464962
2023-10-28 14:41:59,121 | train | INFO | --Val 16/30
2023-10-28 14:42:00,328 | train | INFO | batch: 0/125 loss: 0.010248849168419838
2023-10-28 14:44:01,960 | train | INFO | batch: 100/125 loss: 0.00929366797208786
2023-10-28 14:44:31,176 | train | INFO | Write row 16
2023-10-28 14:44:31,779 | train | INFO | --Train 17/30
2023-10-28 14:44:33,062 | train | INFO | batch: 0/1371 loss: 0.005834770388901234
2023-10-28 14:47:14,541 | train | INFO | batch: 100/1371 loss: 0.0083500100299716
2023-10-28 14:49:55,885 | train | INFO | batch: 200/1371 loss: 0.00704637635499239
2023-10-28 14:52:38,345 | train | INFO | batch: 300/1371 loss: 0.007213767152279615
2023-10-28 14:55:20,961 | train | INFO | batch: 400/1371 loss: 0.0062697213143110275
2023-10-28 14:58:02,600 | train | INFO | batch: 500/1371 loss: 0.0056548211723566055
