2023-11-05 03:14:09,462 | train | INFO | Set Logger /home/kwy00/ysy/results/train/20231105_031409
2023-11-05 05:16:18,239 | train | INFO | batch: 4400/4796 loss: 0.042351845651865005
2023-11-05 05:19:04,258 | train | INFO | batch: 4500/4796 loss: 0.12230347841978073
2023-11-05 05:21:50,911 | train | INFO | batch: 4600/4796 loss: 0.23461130261421204
2023-11-05 05:24:35,024 | train | INFO | batch: 4700/4796 loss: 0.11205916106700897
2023-11-05 05:27:16,669 | train | INFO | --Val 0/30
2023-11-05 05:27:17,873 | train | INFO | batch: 0/125 loss: 0.02796892076730728
2023-11-05 05:29:17,307 | train | INFO | batch: 100/125 loss: 0.020790018141269684
2023-11-05 05:29:45,892 | train | INFO | Write row 0
2023-11-05 05:29:46,721 | train | INFO | Recorder, epoch 0 Model saved: /home/kwy00/ysy/results/train/20231105_031409/model.pt
2023-11-05 05:29:46,722 | train | INFO | --Train 1/30
2023-11-05 05:29:48,124 | train | INFO | batch: 0/4796 loss: 0.10476736724376678
2023-11-05 05:32:31,361 | train | INFO | batch: 100/4796 loss: 0.10236363112926483
2023-11-05 05:35:15,795 | train | INFO | batch: 200/4796 loss: 0.08944394439458847
2023-11-05 05:37:59,214 | train | INFO | batch: 300/4796 loss: 0.17663583159446716
2023-11-05 05:40:44,045 | train | INFO | batch: 400/4796 loss: 0.054238852113485336
2023-11-05 05:43:29,048 | train | INFO | batch: 500/4796 loss: 0.05611378699541092
2023-11-05 05:46:14,411 | train | INFO | batch: 600/4796 loss: 0.050688162446022034
2023-11-05 05:49:00,339 | train | INFO | batch: 700/4796 loss: 0.0765981450676918
2023-11-05 05:51:46,229 | train | INFO | batch: 800/4796 loss: 0.13537485897541046
2023-11-05 05:54:30,654 | train | INFO | batch: 900/4796 loss: 0.09639086574316025
2023-11-05 05:57:14,257 | train | INFO | batch: 1000/4796 loss: 0.15773704648017883
2023-11-05 05:59:58,367 | train | INFO | batch: 1100/4796 loss: 0.13786424696445465
2023-11-05 06:02:43,996 | train | INFO | batch: 1200/4796 loss: 0.12843690812587738
2023-11-05 06:05:28,682 | train | INFO | batch: 1300/4796 loss: 0.04669193550944328
2023-11-05 06:08:13,949 | train | INFO | batch: 1400/4796 loss: 0.10412602126598358
2023-11-05 06:10:58,658 | train | INFO | batch: 1500/4796 loss: 0.12134473025798798
2023-11-05 06:13:44,426 | train | INFO | batch: 1600/4796 loss: 0.13383612036705017
2023-11-05 06:16:30,227 | train | INFO | batch: 1700/4796 loss: 0.07067956030368805
2023-11-05 06:19:14,029 | train | INFO | batch: 1800/4796 loss: 0.031905896961688995
2023-11-05 06:21:59,334 | train | INFO | batch: 1900/4796 loss: 0.055726777762174606
2023-11-05 06:24:45,280 | train | INFO | batch: 2000/4796 loss: 0.10704383999109268
2023-11-05 06:27:30,207 | train | INFO | batch: 2100/4796 loss: 0.06940244138240814
2023-11-05 06:30:12,848 | train | INFO | batch: 2200/4796 loss: 0.03492839261889458
2023-11-05 06:32:58,420 | train | INFO | batch: 2300/4796 loss: 0.03786765784025192
2023-11-05 06:35:44,566 | train | INFO | batch: 2400/4796 loss: 0.019622433930635452
2023-11-05 06:38:31,105 | train | INFO | batch: 2500/4796 loss: 0.059576936066150665
2023-11-05 06:41:17,920 | train | INFO | batch: 2600/4796 loss: 0.023067964240908623
2023-11-05 06:44:01,749 | train | INFO | batch: 2700/4796 loss: 0.09809938818216324
2023-11-05 06:46:46,947 | train | INFO | batch: 2800/4796 loss: 0.0809546411037445
2023-11-05 06:49:32,461 | train | INFO | batch: 2900/4796 loss: 0.05141052231192589
2023-11-05 06:52:16,824 | train | INFO | batch: 3000/4796 loss: 0.02755606360733509
2023-11-05 06:55:01,860 | train | INFO | batch: 3100/4796 loss: 0.05643334984779358
2023-11-05 06:57:46,037 | train | INFO | batch: 3200/4796 loss: 0.08720682561397552
2023-11-05 07:00:29,753 | train | INFO | batch: 3300/4796 loss: 0.2634168565273285
2023-11-05 07:03:15,389 | train | INFO | batch: 3400/4796 loss: 0.08866789937019348
2023-11-05 07:06:00,281 | train | INFO | batch: 3500/4796 loss: 0.020776811987161636
2023-11-05 07:08:47,058 | train | INFO | batch: 3600/4796 loss: 0.05694364011287689
2023-11-05 07:11:30,875 | train | INFO | batch: 3700/4796 loss: 0.08720991015434265
2023-11-05 07:14:16,048 | train | INFO | batch: 3800/4796 loss: 0.03871249407529831
2023-11-05 07:17:02,130 | train | INFO | batch: 3900/4796 loss: 0.02170967124402523
2023-11-05 07:19:47,080 | train | INFO | batch: 4000/4796 loss: 0.022109422832727432
2023-11-05 07:22:32,278 | train | INFO | batch: 4100/4796 loss: 0.022280720993876457
2023-11-05 07:25:16,611 | train | INFO | batch: 4200/4796 loss: 0.046784356236457825
2023-11-05 07:28:01,881 | train | INFO | batch: 4300/4796 loss: 0.037718892097473145
2023-11-05 07:30:48,179 | train | INFO | batch: 4400/4796 loss: 0.06182897090911865
2023-11-05 07:33:34,168 | train | INFO | batch: 4500/4796 loss: 0.020277006551623344
2023-11-05 07:36:17,910 | train | INFO | batch: 4600/4796 loss: 0.07249100506305695
2023-11-05 07:39:03,144 | train | INFO | batch: 4700/4796 loss: 0.22004711627960205
2023-11-05 07:41:40,796 | train | INFO | --Val 1/30
2023-11-05 07:41:41,966 | train | INFO | batch: 0/125 loss: 0.019151590764522552
2023-11-05 07:43:39,871 | train | INFO | batch: 100/125 loss: 0.022773128002882004
2023-11-05 07:44:08,202 | train | INFO | Write row 1
2023-11-05 07:44:08,677 | train | INFO | --Train 2/30
2023-11-05 07:44:10,094 | train | INFO | batch: 0/4796 loss: 0.024144189432263374
2023-11-05 07:46:55,093 | train | INFO | batch: 100/4796 loss: 0.022454213351011276
2023-11-05 07:49:40,005 | train | INFO | batch: 200/4796 loss: 0.04519568383693695
2023-11-05 07:52:24,927 | train | INFO | batch: 300/4796 loss: 0.0679914802312851
2023-11-05 07:55:08,873 | train | INFO | batch: 400/4796 loss: 0.09055054932832718
2023-11-05 07:57:54,158 | train | INFO | batch: 500/4796 loss: 0.0618942528963089
2023-11-05 08:00:38,675 | train | INFO | batch: 600/4796 loss: 0.06125878542661667
2023-11-05 08:03:22,564 | train | INFO | batch: 700/4796 loss: 0.0501679852604866
2023-11-05 08:06:07,082 | train | INFO | batch: 800/4796 loss: 0.04216610640287399
2023-11-05 08:08:52,183 | train | INFO | batch: 900/4796 loss: 0.062122613191604614
2023-11-05 08:11:36,607 | train | INFO | batch: 1000/4796 loss: 0.06239718571305275
2023-11-05 08:14:20,402 | train | INFO | batch: 1100/4796 loss: 0.026144415140151978
2023-11-05 08:17:05,057 | train | INFO | batch: 1200/4796 loss: 0.11020916700363159
2023-11-05 08:19:48,965 | train | INFO | batch: 1300/4796 loss: 0.07006265968084335
2023-11-05 08:22:33,723 | train | INFO | batch: 1400/4796 loss: 0.043680623173713684
2023-11-05 08:25:19,161 | train | INFO | batch: 1500/4796 loss: 0.018221326172351837
2023-11-05 08:28:03,884 | train | INFO | batch: 1600/4796 loss: 0.07226689904928207
2023-11-05 08:30:49,248 | train | INFO | batch: 1700/4796 loss: 0.11550173163414001
2023-11-05 08:33:33,512 | train | INFO | batch: 1800/4796 loss: 0.019730066880583763
2023-11-05 08:36:17,276 | train | INFO | batch: 1900/4796 loss: 0.018558211624622345
2023-11-05 08:39:01,755 | train | INFO | batch: 2000/4796 loss: 0.07877057045698166
2023-11-05 08:41:46,326 | train | INFO | batch: 2100/4796 loss: 0.06932292133569717
2023-11-05 08:44:30,681 | train | INFO | batch: 2200/4796 loss: 0.11386256664991379
2023-11-05 08:47:15,474 | train | INFO | batch: 2300/4796 loss: 0.033214036375284195
2023-11-05 08:50:00,945 | train | INFO | batch: 2400/4796 loss: 0.06312984973192215
2023-11-05 08:52:45,253 | train | INFO | batch: 2500/4796 loss: 0.19084304571151733
2023-11-05 08:55:30,209 | train | INFO | batch: 2600/4796 loss: 0.027711056172847748
2023-11-05 08:58:13,570 | train | INFO | batch: 2700/4796 loss: 0.017762882634997368
2023-11-05 09:00:58,802 | train | INFO | batch: 2800/4796 loss: 0.10895104706287384
2023-11-05 09:03:42,607 | train | INFO | batch: 2900/4796 loss: 0.04493552818894386
2023-11-05 09:06:26,165 | train | INFO | batch: 3000/4796 loss: 0.03834669664502144
2023-11-05 09:09:11,648 | train | INFO | batch: 3100/4796 loss: 0.021164635196328163
2023-11-05 09:11:56,566 | train | INFO | batch: 3200/4796 loss: 0.027258286252617836
2023-11-05 09:14:40,772 | train | INFO | batch: 3300/4796 loss: 0.034841783344745636
2023-11-05 09:17:23,991 | train | INFO | batch: 3400/4796 loss: 0.06240895763039589
2023-11-05 09:20:08,998 | train | INFO | batch: 3500/4796 loss: 0.07900458574295044
2023-11-05 09:22:53,822 | train | INFO | batch: 3600/4796 loss: 0.022983241826295853
2023-11-05 09:25:36,993 | train | INFO | batch: 3700/4796 loss: 0.016878584399819374
2023-11-05 09:28:20,225 | train | INFO | batch: 3800/4796 loss: 0.02878572605550289
2023-11-05 09:31:05,643 | train | INFO | batch: 3900/4796 loss: 0.03329574316740036
2023-11-05 09:33:50,187 | train | INFO | batch: 4000/4796 loss: 0.028783950954675674
2023-11-05 09:36:34,824 | train | INFO | batch: 4100/4796 loss: 0.050423987209796906
2023-11-05 09:39:20,505 | train | INFO | batch: 4200/4796 loss: 0.19479602575302124
2023-11-05 09:42:06,741 | train | INFO | batch: 4300/4796 loss: 0.04216744750738144
2023-11-05 09:44:49,977 | train | INFO | batch: 4400/4796 loss: 0.021184969693422318
2023-11-05 09:47:34,123 | train | INFO | batch: 4500/4796 loss: 0.015118137001991272
2023-11-05 09:50:18,409 | train | INFO | batch: 4600/4796 loss: 0.11610651016235352
2023-11-05 09:53:03,115 | train | INFO | batch: 4700/4796 loss: 0.04679282382130623
2023-11-05 09:55:39,415 | train | INFO | --Val 2/30
2023-11-05 09:55:40,598 | train | INFO | batch: 0/125 loss: 0.013342244550585747
2023-11-05 09:57:38,308 | train | INFO | batch: 100/125 loss: 0.01782011240720749
2023-11-05 09:58:06,507 | train | INFO | Write row 2
2023-11-05 09:58:06,993 | train | INFO | --Train 3/30
2023-11-05 09:58:08,461 | train | INFO | batch: 0/4796 loss: 0.09490962326526642
2023-11-05 10:00:53,149 | train | INFO | batch: 100/4796 loss: 0.0673987865447998
2023-11-05 10:03:37,069 | train | INFO | batch: 200/4796 loss: 0.02065376006066799
2023-11-05 10:06:21,628 | train | INFO | batch: 300/4796 loss: 0.08763815462589264
2023-11-05 10:09:05,187 | train | INFO | batch: 400/4796 loss: 0.05502980947494507
2023-11-05 10:11:51,129 | train | INFO | batch: 500/4796 loss: 0.06145257502794266
2023-11-05 10:14:35,690 | train | INFO | batch: 600/4796 loss: 0.06610722094774246
2023-11-05 10:17:21,043 | train | INFO | batch: 700/4796 loss: 0.06573644280433655
2023-11-05 10:20:06,096 | train | INFO | batch: 800/4796 loss: 0.03369650989770889
2023-11-05 10:22:49,516 | train | INFO | batch: 900/4796 loss: 0.04504565894603729
2023-11-05 10:25:34,901 | train | INFO | batch: 1000/4796 loss: 0.052117981016635895
2023-11-05 10:28:18,248 | train | INFO | batch: 1100/4796 loss: 0.029539164155721664
2023-11-05 10:31:03,179 | train | INFO | batch: 1200/4796 loss: 0.08753213286399841
2023-11-05 10:33:46,429 | train | INFO | batch: 1300/4796 loss: 0.06866069883108139
2023-11-05 10:36:30,477 | train | INFO | batch: 1400/4796 loss: 0.01911776140332222
2023-11-05 10:39:16,084 | train | INFO | batch: 1500/4796 loss: 0.04810446873307228
2023-11-05 10:42:00,739 | train | INFO | batch: 1600/4796 loss: 0.020440908148884773
2023-11-05 10:44:44,729 | train | INFO | batch: 1700/4796 loss: 0.019854821264743805
2023-11-05 10:47:29,137 | train | INFO | batch: 1800/4796 loss: 0.07435719668865204
2023-11-05 10:50:12,042 | train | INFO | batch: 1900/4796 loss: 0.0197594091296196
2023-11-05 10:52:57,182 | train | INFO | batch: 2000/4796 loss: 0.0696229487657547
2023-11-05 10:55:42,238 | train | INFO | batch: 2100/4796 loss: 0.09025116264820099
2023-11-05 10:58:27,192 | train | INFO | batch: 2200/4796 loss: 0.05186760053038597
2023-11-05 11:01:11,671 | train | INFO | batch: 2300/4796 loss: 0.1734742820262909
2023-11-05 11:03:55,484 | train | INFO | batch: 2400/4796 loss: 0.10457155853509903
2023-11-05 11:06:41,807 | train | INFO | batch: 2500/4796 loss: 0.0419187918305397
2023-11-05 11:09:24,272 | train | INFO | batch: 2600/4796 loss: 0.18314263224601746
2023-11-05 11:12:08,508 | train | INFO | batch: 2700/4796 loss: 0.058706220239400864
2023-11-05 11:14:52,667 | train | INFO | batch: 2800/4796 loss: 0.022034984081983566
2023-11-05 11:17:37,403 | train | INFO | batch: 2900/4796 loss: 0.04541970044374466
2023-11-05 11:20:21,341 | train | INFO | batch: 3000/4796 loss: 0.02552863210439682
2023-11-05 11:23:06,736 | train | INFO | batch: 3100/4796 loss: 0.04258854687213898
2023-11-05 11:25:52,846 | train | INFO | batch: 3200/4796 loss: 0.05994688719511032
2023-11-05 11:28:37,684 | train | INFO | batch: 3300/4796 loss: 0.04912393540143967
2023-11-05 11:31:20,877 | train | INFO | batch: 3400/4796 loss: 0.01973971724510193
2023-11-05 11:34:04,384 | train | INFO | batch: 3500/4796 loss: 0.04391300678253174
2023-11-05 11:36:49,824 | train | INFO | batch: 3600/4796 loss: 0.04483744502067566
2023-11-05 11:39:34,760 | train | INFO | batch: 3700/4796 loss: 0.04174833744764328
2023-11-05 11:42:20,629 | train | INFO | batch: 3800/4796 loss: 0.06768493354320526
2023-11-05 11:45:05,027 | train | INFO | batch: 3900/4796 loss: 0.07796332240104675
2023-11-05 11:47:48,982 | train | INFO | batch: 4000/4796 loss: 0.05745384097099304
2023-11-05 11:50:32,849 | train | INFO | batch: 4100/4796 loss: 0.04570634663105011
2023-11-05 11:53:16,787 | train | INFO | batch: 4200/4796 loss: 0.02529057115316391
2023-11-05 11:56:01,410 | train | INFO | batch: 4300/4796 loss: 0.02793118730187416
2023-11-05 11:58:45,066 | train | INFO | batch: 4400/4796 loss: 0.03762960433959961
2023-11-05 12:01:29,124 | train | INFO | batch: 4500/4796 loss: 0.05248531326651573
2023-11-05 12:04:12,930 | train | INFO | batch: 4600/4796 loss: 0.030155744403600693
2023-11-05 12:06:57,813 | train | INFO | batch: 4700/4796 loss: 0.0815361961722374
2023-11-05 12:09:34,832 | train | INFO | --Val 3/30
2023-11-05 12:09:36,010 | train | INFO | batch: 0/125 loss: 0.01613226719200611
2023-11-05 12:11:33,611 | train | INFO | batch: 100/125 loss: 0.016291318461298943
2023-11-05 12:12:01,798 | train | INFO | Write row 3
2023-11-05 12:12:02,305 | train | INFO | --Train 4/30
2023-11-05 12:12:03,602 | train | INFO | batch: 0/4796 loss: 0.015097307972609997
2023-11-05 12:14:47,867 | train | INFO | batch: 100/4796 loss: 0.08121825754642487
2023-11-05 12:17:31,990 | train | INFO | batch: 200/4796 loss: 0.07941112667322159
2023-11-05 12:20:16,499 | train | INFO | batch: 300/4796 loss: 0.037534184753894806
2023-11-05 12:23:00,382 | train | INFO | batch: 400/4796 loss: 0.05519974231719971
2023-11-05 12:25:43,009 | train | INFO | batch: 500/4796 loss: 0.017888816073536873
2023-11-05 12:28:26,731 | train | INFO | batch: 600/4796 loss: 0.014315299689769745
2023-11-05 12:31:10,152 | train | INFO | batch: 700/4796 loss: 0.032925039529800415
2023-11-05 12:33:54,748 | train | INFO | batch: 800/4796 loss: 0.030116334557533264
2023-11-05 12:36:38,107 | train | INFO | batch: 900/4796 loss: 0.01987856812775135
2023-11-05 12:39:21,125 | train | INFO | batch: 1000/4796 loss: 0.11144527792930603
2023-11-05 12:42:06,165 | train | INFO | batch: 1100/4796 loss: 0.09446398168802261
2023-11-05 12:44:49,556 | train | INFO | batch: 1200/4796 loss: 0.06451347470283508
2023-11-05 12:47:34,227 | train | INFO | batch: 1300/4796 loss: 0.04446326196193695
2023-11-05 12:50:17,506 | train | INFO | batch: 1400/4796 loss: 0.05001238361001015
2023-11-05 12:53:01,637 | train | INFO | batch: 1500/4796 loss: 0.04737699031829834
2023-11-05 12:55:45,568 | train | INFO | batch: 1600/4796 loss: 0.018448585644364357
2023-11-05 12:58:30,222 | train | INFO | batch: 1700/4796 loss: 0.014857894740998745
2023-11-05 13:01:14,597 | train | INFO | batch: 1800/4796 loss: 0.07189251482486725
2023-11-05 13:03:59,042 | train | INFO | batch: 1900/4796 loss: 0.06735801696777344
2023-11-05 13:06:44,390 | train | INFO | batch: 2000/4796 loss: 0.01590203307569027
2023-11-05 13:09:28,418 | train | INFO | batch: 2100/4796 loss: 0.0670723170042038
2023-11-05 13:12:12,454 | train | INFO | batch: 2200/4796 loss: 0.038816750049591064
2023-11-05 13:14:55,704 | train | INFO | batch: 2300/4796 loss: 0.03902721032500267
2023-11-05 13:17:40,528 | train | INFO | batch: 2400/4796 loss: 0.0259246788918972
2023-11-05 13:20:24,981 | train | INFO | batch: 2500/4796 loss: 0.1035182923078537
2023-11-05 13:23:09,875 | train | INFO | batch: 2600/4796 loss: 0.07193754613399506
2023-11-05 13:25:55,246 | train | INFO | batch: 2700/4796 loss: 0.03362540155649185
2023-11-05 13:28:38,155 | train | INFO | batch: 2800/4796 loss: 0.015539874322712421
2023-11-05 13:31:22,784 | train | INFO | batch: 2900/4796 loss: 0.03161226212978363
2023-11-05 13:34:07,321 | train | INFO | batch: 3000/4796 loss: 0.07216113805770874
2023-11-05 13:36:53,211 | train | INFO | batch: 3100/4796 loss: 0.014250998385250568
2023-11-05 13:39:37,358 | train | INFO | batch: 3200/4796 loss: 0.02176722139120102
2023-11-05 13:42:21,214 | train | INFO | batch: 3300/4796 loss: 0.02071801759302616
2023-11-05 13:45:06,082 | train | INFO | batch: 3400/4796 loss: 0.11376579105854034
2023-11-05 13:47:51,334 | train | INFO | batch: 3500/4796 loss: 0.03855202719569206
2023-11-05 13:50:35,685 | train | INFO | batch: 3600/4796 loss: 0.037682175636291504
2023-11-05 13:53:20,337 | train | INFO | batch: 3700/4796 loss: 0.10060033947229385
2023-11-05 13:56:03,967 | train | INFO | batch: 3800/4796 loss: 0.1834353357553482
2023-11-05 13:58:46,985 | train | INFO | batch: 3900/4796 loss: 0.022228864952921867
2023-11-05 14:01:31,189 | train | INFO | batch: 4000/4796 loss: 0.016223113983869553
2023-11-05 14:04:15,860 | train | INFO | batch: 4100/4796 loss: 0.0459013506770134
2023-11-05 14:07:00,141 | train | INFO | batch: 4200/4796 loss: 0.06209073215723038
2023-11-05 14:09:44,992 | train | INFO | batch: 4300/4796 loss: 0.025625383481383324
2023-11-05 14:12:28,389 | train | INFO | batch: 4400/4796 loss: 0.07668433338403702
2023-11-05 14:15:12,629 | train | INFO | batch: 4500/4796 loss: 0.021290896460413933
2023-11-05 14:17:57,606 | train | INFO | batch: 4600/4796 loss: 0.011121227405965328
2023-11-05 14:20:42,680 | train | INFO | batch: 4700/4796 loss: 0.017999662086367607
2023-11-05 14:23:19,404 | train | INFO | --Val 4/30
2023-11-05 14:23:20,570 | train | INFO | batch: 0/125 loss: 0.01454916037619114
2023-11-05 14:25:17,897 | train | INFO | batch: 100/125 loss: 0.015351767651736736
2023-11-05 14:25:46,002 | train | INFO | Write row 4
2023-11-05 14:25:46,505 | train | INFO | --Train 5/30
2023-11-05 14:25:47,878 | train | INFO | batch: 0/4796 loss: 0.030774680897593498
2023-11-05 14:28:30,730 | train | INFO | batch: 100/4796 loss: 0.07086464017629623
2023-11-05 14:31:14,035 | train | INFO | batch: 200/4796 loss: 0.022354766726493835
2023-11-05 14:33:58,920 | train | INFO | batch: 300/4796 loss: 0.014646041207015514
2023-11-05 14:36:42,547 | train | INFO | batch: 400/4796 loss: 0.014946802519261837
2023-11-05 14:39:27,337 | train | INFO | batch: 500/4796 loss: 0.011502103880047798
2023-11-05 14:42:12,791 | train | INFO | batch: 600/4796 loss: 0.07683371007442474
2023-11-05 14:44:56,602 | train | INFO | batch: 700/4796 loss: 0.026636509224772453
2023-11-05 14:47:41,340 | train | INFO | batch: 800/4796 loss: 0.08641567826271057
2023-11-05 14:50:25,444 | train | INFO | batch: 900/4796 loss: 0.019891513511538506
2023-11-05 14:53:08,102 | train | INFO | batch: 1000/4796 loss: 0.03891470283269882
2023-11-05 14:55:51,692 | train | INFO | batch: 1100/4796 loss: 0.0629013255238533
2023-11-05 14:58:34,996 | train | INFO | batch: 1200/4796 loss: 0.01665329374372959
2023-11-05 15:01:20,374 | train | INFO | batch: 1300/4796 loss: 0.0335269495844841
2023-11-05 15:04:04,598 | train | INFO | batch: 1400/4796 loss: 0.022282179445028305
2023-11-05 15:06:49,478 | train | INFO | batch: 1500/4796 loss: 0.026539187878370285
2023-11-05 15:09:34,897 | train | INFO | batch: 1600/4796 loss: 0.013332675211131573
2023-11-05 15:12:18,924 | train | INFO | batch: 1700/4796 loss: 0.025819050148129463
2023-11-05 15:15:02,174 | train | INFO | batch: 1800/4796 loss: 0.04230035841464996
2023-11-05 15:17:46,501 | train | INFO | batch: 1900/4796 loss: 0.036884699016809464
2023-11-05 15:20:31,261 | train | INFO | batch: 2000/4796 loss: 0.01410159096121788
2023-11-05 15:23:16,737 | train | INFO | batch: 2100/4796 loss: 0.04043637961149216
2023-11-05 15:26:00,858 | train | INFO | batch: 2200/4796 loss: 0.0532974898815155
2023-11-05 15:28:45,536 | train | INFO | batch: 2300/4796 loss: 0.026611754670739174
2023-11-05 15:31:30,717 | train | INFO | batch: 2400/4796 loss: 0.026870479807257652
2023-11-05 15:34:15,800 | train | INFO | batch: 2500/4796 loss: 0.019644590094685555
2023-11-05 15:36:58,111 | train | INFO | batch: 2600/4796 loss: 0.029371561482548714
2023-11-05 15:39:42,431 | train | INFO | batch: 2700/4796 loss: 0.016421573236584663
2023-11-05 15:42:28,013 | train | INFO | batch: 2800/4796 loss: 0.01820741966366768
2023-11-05 15:45:12,708 | train | INFO | batch: 2900/4796 loss: 0.054121002554893494
2023-11-05 15:47:56,407 | train | INFO | batch: 3000/4796 loss: 0.052217401564121246
2023-11-05 15:50:40,645 | train | INFO | batch: 3100/4796 loss: 0.04030146449804306
2023-11-05 15:53:24,090 | train | INFO | batch: 3200/4796 loss: 0.07213892042636871
2023-11-05 15:56:08,533 | train | INFO | batch: 3300/4796 loss: 0.07527776807546616
2023-11-05 15:58:54,720 | train | INFO | batch: 3400/4796 loss: 0.022607719525694847
2023-11-05 16:01:39,888 | train | INFO | batch: 3500/4796 loss: 0.07045726478099823
2023-11-05 16:04:25,025 | train | INFO | batch: 3600/4796 loss: 0.018874168395996094
2023-11-05 16:07:09,276 | train | INFO | batch: 3700/4796 loss: 0.05245400220155716
2023-11-05 16:09:55,219 | train | INFO | batch: 3800/4796 loss: 0.018821818754076958
2023-11-05 16:12:40,516 | train | INFO | batch: 3900/4796 loss: 0.016544315963983536
2023-11-05 16:15:24,254 | train | INFO | batch: 4000/4796 loss: 0.05582182854413986
2023-11-05 16:18:08,087 | train | INFO | batch: 4100/4796 loss: 0.06016584113240242
2023-11-05 16:20:51,652 | train | INFO | batch: 4200/4796 loss: 0.02669079601764679
2023-11-05 16:23:36,229 | train | INFO | batch: 4300/4796 loss: 0.036557186394929886
2023-11-05 16:26:19,442 | train | INFO | batch: 4400/4796 loss: 0.03923757001757622
2023-11-05 16:29:03,246 | train | INFO | batch: 4500/4796 loss: 0.04889146238565445
