file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
065147868.png,16,0.09647656,727.7176513671875,186.97203063964844,1009.2679443359375,186.97203063964844,1009.2679443359375,493.40496826171875,727.7176513671875,493.40496826171875
065203472.png,19,0.9983606,542.6370239257812,765.0966796875,827.7398071289062,765.0966796875,827.7398071289062,1044.86962890625,542.6370239257812,1044.86962890625
065203472.png,20,0.31916723,542.6370239257812,765.0966796875,827.7398071289062,765.0966796875,827.7398071289062,1044.86962890625,542.6370239257812,1044.86962890625
065203472.png,25,0.10901891,706.6439819335938,208.0020294189453,1070.6444091796875,208.0020294189453,1070.6444091796875,640.9869995117188,706.6439819335938,640.9869995117188
065203472.png,21,0.10438575,706.6439819335938,208.0020294189453,1070.6444091796875,208.0020294189453,1070.6444091796875,640.9869995117188,706.6439819335938,640.9869995117188
065203472.png,29,0.08501895,542.0701293945312,765.3604125976562,826.5211181640625,765.3604125976562,826.5211181640625,1045.0408935546875,542.0701293945312,1045.0408935546875
065203472.png,5,0.07578028,692.1510620117188,195.86997985839844,1084.3099365234375,195.86997985839844,1084.3099365234375,643.6720581054688,692.1510620117188,643.6720581054688
065203472.png,22,0.06106513,541.559326171875,765.4221801757812,826.7368774414062,765.4221801757812,826.7368774414062,1047.5941162109375,541.559326171875,1047.5941162109375
065223169.png,25,0.99827325,739.8562622070312,159.7067108154297,1014.7359619140625,159.7067108154297,1014.7359619140625,456.59600830078125,739.8562622070312,456.59600830078125
065223169.png,16,0.27367058,739.6223754882812,159.5750732421875,1014.7164916992188,159.5750732421875,1014.7164916992188,456.4886169433594,739.6223754882812,456.4886169433594
065330905.png,0,0.5692778,793.3157348632812,486.04266357421875,1059.169921875,486.04266357421875,1059.169921875,764.7200927734375,793.3157348632812,764.7200927734375
065330905.png,25,0.18905261,794.0664672851562,485.59979248046875,1059.77685546875,485.59979248046875,1059.77685546875,764.392578125,794.0664672851562,764.392578125
065330905.png,27,0.10506263,793.9459838867188,485.4546813964844,1059.8426513671875,485.4546813964844,1059.8426513671875,764.328125,793.9459838867188,764.328125
065331262.png,27,0.6835181,879.53662109375,695.8131713867188,1164.1295166015625,695.8131713867188,1164.1295166015625,998.3748168945312,879.53662109375,998.3748168945312
065331262.png,0,0.6804848,879.6517944335938,695.9324951171875,1164.0047607421875,695.9324951171875,1164.0047607421875,998.7252197265625,879.6517944335938,998.7252197265625
065425441.png,29,0.99932575,1081.093994140625,39.58070373535156,1329.802001953125,39.58070373535156,1329.802001953125,299.105712890625,1081.093994140625,299.105712890625
065425441.png,0,0.12800878,1081.7425537109375,39.704933166503906,1330.9622802734375,39.704933166503906,1330.9622802734375,302.2124938964844,1081.7425537109375,302.2124938964844
065425441.png,3,0.107386895,1081.8504638671875,39.898468017578125,1330.825439453125,39.898468017578125,1330.825439453125,298.94952392578125,1081.8504638671875,298.94952392578125
065714256.png,16,0.99673826,800.4133911132812,292.102294921875,1089.77294921875,292.102294921875,1089.77294921875,606.1770629882812,800.4133911132812,606.1770629882812
065714256.png,25,0.36677378,800.7742309570312,291.7523498535156,1089.880859375,291.7523498535156,1089.880859375,605.5154418945312,800.7742309570312,605.5154418945312
065714256.png,0,0.0908808,802.43701171875,291.38690185546875,1089.511962890625,291.38690185546875,1089.511962890625,605.8777465820312,802.43701171875,605.8777465820312
065750973.png,8,0.9995214,384.1141357421875,330.013671875,631.5573120117188,330.013671875,631.5573120117188,565.4104614257812,384.1141357421875,565.4104614257812
065750973.png,29,0.7062537,383.7545471191406,329.5158996582031,631.3838500976562,329.5158996582031,631.3838500976562,565.5463256835938,383.7545471191406,565.5463256835938
065750973.png,0,0.28241724,384.31573486328125,331.0487976074219,632.1508178710938,331.0487976074219,632.1508178710938,566.5577392578125,384.31573486328125,566.5577392578125
065750973.png,2,0.07661485,384.31573486328125,331.0487976074219,632.1508178710938,331.0487976074219,632.1508178710938,566.5577392578125,384.31573486328125,566.5577392578125
070016143.png,10,0.9999994,484.3580322265625,714.6557006835938,766.8250732421875,714.6557006835938,766.8250732421875,987.44970703125,484.3580322265625,987.44970703125
070203878.png,25,0.9999987,1351.8658447265625,633.7919921875,1659.379638671875,633.7919921875,1659.379638671875,961.6314086914062,1351.8658447265625,961.6314086914062
070203878.png,27,0.6487996,289.7787170410156,1.167345404624939,601.7466430664062,1.167345404624939,601.7466430664062,304.1295166015625,289.7787170410156,304.1295166015625
070305203.png,27,0.47316542,723.5704345703125,90.07217407226562,981.3490600585938,90.07217407226562,981.3490600585938,374.18267822265625,723.5704345703125,374.18267822265625
070305203.png,0,0.052726377,722.3832397460938,89.95907592773438,979.886962890625,89.95907592773438,979.886962890625,374.62835693359375,722.3832397460938,374.62835693359375
070326639.png,8,0.99931264,412.254638671875,495.6430969238281,675.1366577148438,495.6430969238281,675.1366577148438,749.7362060546875,412.254638671875,749.7362060546875
070326639.png,4,0.5728383,412.23455810546875,495.60076904296875,674.5438842773438,495.60076904296875,674.5438842773438,749.9852294921875,412.23455810546875,749.9852294921875
070326639.png,29,0.15205278,413.1881103515625,497.33697509765625,676.2249755859375,497.33697509765625,676.2249755859375,747.806396484375,413.1881103515625,747.806396484375
070537535.png,29,0.7193401,344.19989013671875,145.32034301757812,580.132568359375,145.32034301757812,580.132568359375,404.02935791015625,344.19989013671875,404.02935791015625
070537535.png,0,0.7104231,342.9619445800781,148.12034606933594,579.2102661132812,148.12034606933594,579.2102661132812,408.4089050292969,342.9619445800781,408.4089050292969
070537535.png,12,0.43420735,343.49713134765625,144.7309112548828,579.183837890625,144.7309112548828,579.183837890625,405.0133972167969,343.49713134765625,405.0133972167969
070537535.png,15,0.07401194,342.9619445800781,148.12034606933594,579.2102661132812,148.12034606933594,579.2102661132812,408.4089050292969,342.9619445800781,408.4089050292969
070638309.png,0,0.80958897,1037.4456787109375,85.78497314453125,1285.953857421875,85.78497314453125,1285.953857421875,328.2236633300781,1037.4456787109375,328.2236633300781
070638309.png,29,0.22267601,1038.0648193359375,86.4803695678711,1285.5897216796875,86.4803695678711,1285.5897216796875,327.6064147949219,1038.0648193359375,327.6064147949219
070638309.png,17,0.056382675,1037.6798095703125,84.1229019165039,1285.6512451171875,84.1229019165039,1285.6512451171875,328.0639343261719,1037.6798095703125,328.0639343261719
070924581.png,16,0.99725914,456.22161865234375,498.0964050292969,750.5616455078125,498.0964050292969,750.5616455078125,827.8291625976562,456.22161865234375,827.8291625976562
070924581.png,25,0.3965336,457.2350769042969,497.26300048828125,750.7913818359375,497.26300048828125,750.7913818359375,827.5028076171875,457.2350769042969,827.5028076171875
070957510.png,8,0.9996574,1125.0548095703125,241.54554748535156,1379.5113525390625,241.54554748535156,1379.5113525390625,470.8785400390625,1125.0548095703125,470.8785400390625
070957510.png,29,0.22751947,1125.8402099609375,241.68841552734375,1379.65283203125,241.68841552734375,1379.65283203125,470.6867370605469,1125.8402099609375,470.6867370605469
071020846.png,16,0.99037194,1247.3489990234375,400.74578857421875,1554.9368896484375,400.74578857421875,1554.9368896484375,725.046142578125,1247.3489990234375,725.046142578125
071020846.png,25,0.20033526,1246.802490234375,400.3565368652344,1554.6455078125,400.3565368652344,1554.6455078125,724.3772583007812,1246.802490234375,724.3772583007812
071020846.png,0,0.060269874,1247.3489990234375,400.74578857421875,1554.9368896484375,400.74578857421875,1554.9368896484375,725.046142578125,1247.3489990234375,725.046142578125
071020846.png,17,0.05279084,1247.3489990234375,400.74578857421875,1554.9368896484375,400.74578857421875,1554.9368896484375,725.046142578125,1247.3489990234375,725.046142578125
071040074.png,16,0.99956137,1198.65380859375,249.1076202392578,1495.94580078125,249.1076202392578,1495.94580078125,561.44482421875,1198.65380859375,561.44482421875
071040074.png,25,0.111385524,1199.068115234375,249.2565155029297,1496.2208251953125,249.2565155029297,1496.2208251953125,561.084716796875,1199.068115234375,561.084716796875
071044472.png,4,0.9720643,1162.2342529296875,258.7884521484375,1416.1617431640625,258.7884521484375,1416.1617431640625,530.68359375,1162.2342529296875,530.68359375
071044472.png,29,0.88650966,1163.37060546875,258.48638916015625,1415.854736328125,258.48638916015625,1415.854736328125,529.3727416992188,1163.37060546875,529.3727416992188
071044472.png,12,0.10781432,1161.831787109375,259.3172912597656,1416.264404296875,259.3172912597656,1416.264404296875,530.9044189453125,1161.831787109375,530.9044189453125
071044472.png,25,0.06468453,1161.918212890625,258.9126892089844,1416.329345703125,258.9126892089844,1416.329345703125,530.83740234375,1161.918212890625,530.83740234375
071126840.png,16,0.68847936,705.1670532226562,45.496517181396484,1025.05712890625,45.496517181396484,1025.05712890625,409.77947998046875,705.1670532226562,409.77947998046875
071126840.png,21,0.68255746,709.9197998046875,38.72004699707031,1026.86669921875,38.72004699707031,1026.86669921875,413.32049560546875,709.9197998046875,413.32049560546875
071126840.png,0,0.65797746,372.8661804199219,263.9434509277344,615.6077270507812,263.9434509277344,615.6077270507812,528.7779541015625,372.8661804199219,528.7779541015625
071126840.png,27,0.62116534,704.8206787109375,51.14622497558594,1022.8551025390625,51.14622497558594,1022.8551025390625,409.735107421875,704.8206787109375,409.735107421875
071126840.png,29,0.1845285,373.73828125,261.7040100097656,616.834228515625,261.7040100097656,616.834228515625,528.6533203125,373.73828125,528.6533203125
071126840.png,27,0.121437036,372.83636474609375,261.5647888183594,616.9248046875,261.5647888183594,616.9248046875,528.4312133789062,372.83636474609375,528.4312133789062
071216504.png,25,0.99176383,837.4020385742188,419.3855895996094,1096.0399169921875,419.3855895996094,1096.0399169921875,698.6530151367188,837.4020385742188,698.6530151367188
071216504.png,12,0.43318784,837.0223999023438,420.0457763671875,1096.645263671875,420.0457763671875,1096.645263671875,699.0160522460938,837.0223999023438,699.0160522460938
071216504.png,29,0.4209094,837.43994140625,419.8612365722656,1096.2835693359375,419.8612365722656,1096.2835693359375,698.3926391601562,837.43994140625,698.3926391601562
071216504.png,8,0.052442588,836.468994140625,424.95050048828125,1095.6094970703125,424.95050048828125,1095.6094970703125,696.84423828125,836.468994140625,696.84423828125
071228971.png,29,0.77933675,724.068603515625,170.31629943847656,964.49365234375,170.31629943847656,964.49365234375,427.65179443359375,724.068603515625,427.65179443359375
071228971.png,25,0.5109282,722.771240234375,169.4276123046875,964.2489624023438,169.4276123046875,964.2489624023438,430.8411865234375,722.771240234375,430.8411865234375
071228971.png,8,0.30885506,722.1041259765625,170.5733184814453,964.9555053710938,170.5733184814453,964.9555053710938,431.9422607421875,722.1041259765625,431.9422607421875
071228971.png,0,0.25896958,723.7372436523438,169.28738403320312,964.3920288085938,169.28738403320312,964.3920288085938,430.6209411621094,723.7372436523438,430.6209411621094
071228971.png,33,0.111763366,722.1041259765625,170.5733184814453,964.9555053710938,170.5733184814453,964.9555053710938,431.9422607421875,722.1041259765625,431.9422607421875
071332675.png,25,0.99982184,1202.27880859375,249.1636962890625,1495.8431396484375,249.1636962890625,1495.8431396484375,564.8274536132812,1202.27880859375,564.8274536132812
071332675.png,22,0.12716462,1202.2176513671875,248.93148803710938,1496.192138671875,248.93148803710938,1496.192138671875,565.2569580078125,1202.2176513671875,565.2569580078125
071332675.png,28,0.08328937,1201.9866943359375,249.1160430908203,1494.8868408203125,249.1160430908203,1494.8868408203125,565.6278076171875,1201.9866943359375,565.6278076171875
071514141.png,0,0.20636696,716.549560546875,147.76283264160156,994.405517578125,147.76283264160156,994.405517578125,446.79376220703125,716.549560546875,446.79376220703125
071514141.png,25,0.051489655,716.374267578125,147.65631103515625,993.6268310546875,147.65631103515625,993.6268310546875,446.69384765625,716.374267578125,446.69384765625
071556611.png,25,0.9958419,736.3626708984375,177.38833618164062,1015.7796630859375,177.38833618164062,1015.7796630859375,481.3026123046875,736.3626708984375,481.3026123046875
071556611.png,24,0.9637339,1271.78955078125,308.7603759765625,1590.718017578125,308.7603759765625,1590.718017578125,763.4592895507812,1271.78955078125,763.4592895507812
071556611.png,21,0.71743345,1272.6241455078125,308.10888671875,1591.302734375,308.10888671875,1591.302734375,769.0264282226562,1272.6241455078125,769.0264282226562
071556611.png,29,0.2653792,736.895263671875,177.05661010742188,1015.4549560546875,177.05661010742188,1015.4549560546875,481.4166564941406,736.895263671875,481.4166564941406
071556611.png,16,0.17242713,1255.5260009765625,315.4489440917969,1579.185546875,315.4489440917969,1579.185546875,764.8463134765625,1255.5260009765625,764.8463134765625
071556611.png,25,0.14398661,1255.5260009765625,315.4489440917969,1579.185546875,315.4489440917969,1579.185546875,764.8463134765625,1255.5260009765625,764.8463134765625
071556611.png,0,0.14153,736.9948120117188,177.2246856689453,1016.115966796875,177.2246856689453,1016.115966796875,481.3560485839844,736.9948120117188,481.3560485839844
071556611.png,22,0.10230922,1272.6241455078125,308.10888671875,1591.302734375,308.10888671875,1591.302734375,769.0264282226562,1272.6241455078125,769.0264282226562
071556611.png,11,0.08356346,736.6557006835938,177.2263641357422,1015.4332275390625,177.2263641357422,1015.4332275390625,481.2311706542969,736.6557006835938,481.2311706542969
071623410.png,16,0.99121886,450.7660827636719,648.8690795898438,742.970703125,648.8690795898438,742.970703125,994.757080078125,450.7660827636719,994.757080078125
071623410.png,0,0.9371786,1029.41162109375,858.3179321289062,1317.2926025390625,858.3179321289062,1317.2926025390625,1080.0,1029.41162109375,1080.0
071623410.png,25,0.25866348,450.7075500488281,648.5398559570312,742.765625,648.5398559570312,742.765625,993.6007690429688,450.7075500488281,993.6007690429688
071623410.png,0,0.10789192,450.8704528808594,648.150146484375,742.5791015625,648.150146484375,742.5791015625,992.8388061523438,450.8704528808594,992.8388061523438
071711040.png,31,0.99991524,1072.53955078125,81.75367736816406,1320.6981201171875,81.75367736816406,1320.6981201171875,323.5264892578125,1072.53955078125,323.5264892578125
071711040.png,27,0.9869283,701.9351806640625,257.6285705566406,1077.676513671875,257.6285705566406,1077.676513671875,660.3099975585938,701.9351806640625,660.3099975585938
071711040.png,25,0.15145358,713.9580688476562,262.8415222167969,1066.885009765625,262.8415222167969,1066.885009765625,662.4227294921875,713.9580688476562,662.4227294921875
071711040.png,21,0.09592117,713.9580688476562,262.8415222167969,1066.885009765625,262.8415222167969,1066.885009765625,662.4227294921875,713.9580688476562,662.4227294921875
071711040.png,15,0.08055958,1072.568115234375,82.13140869140625,1322.67724609375,82.13140869140625,1322.67724609375,322.7669982910156,1072.568115234375,322.7669982910156
071716537.png,0,0.9495553,1277.9488525390625,670.6708374023438,1567.4693603515625,670.6708374023438,1567.4693603515625,945.6146240234375,1277.9488525390625,945.6146240234375
071716537.png,31,0.851723,1278.1839599609375,670.7288208007812,1567.9010009765625,670.7288208007812,1567.9010009765625,945.377197265625,1278.1839599609375,945.377197265625
071716537.png,25,0.56610936,1277.6358642578125,670.8712158203125,1568.132080078125,670.8712158203125,1568.132080078125,945.6458129882812,1277.6358642578125,945.6458129882812
071722808.png,13,0.9860647,1098.6802978515625,184.1230010986328,1346.5367431640625,184.1230010986328,1346.5367431640625,422.3566589355469,1098.6802978515625,422.3566589355469
071722808.png,25,0.8589356,1101.2098388671875,185.04322814941406,1345.5008544921875,185.04322814941406,1345.5008544921875,422.6953125,1101.2098388671875,422.6953125
071722808.png,10,0.24614668,1098.6802978515625,184.1230010986328,1346.5367431640625,184.1230010986328,1346.5367431640625,422.3566589355469,1098.6802978515625,422.3566589355469
071722808.png,9,0.22639321,1101.323486328125,184.42703247070312,1347.82275390625,184.42703247070312,1347.82275390625,418.76605224609375,1101.323486328125,418.76605224609375
071722808.png,12,0.20097207,1101.323486328125,184.42703247070312,1347.82275390625,184.42703247070312,1347.82275390625,418.76605224609375,1101.323486328125,418.76605224609375
071722808.png,16,0.09340927,1098.6802978515625,184.1230010986328,1346.5367431640625,184.1230010986328,1346.5367431640625,422.3566589355469,1098.6802978515625,422.3566589355469
071722808.png,0,0.058500562,1098.6802978515625,184.1230010986328,1346.5367431640625,184.1230010986328,1346.5367431640625,422.3566589355469,1098.6802978515625,422.3566589355469
071745784.png,0,0.9988256,1101.5394287109375,163.85745239257812,1359.130615234375,163.85745239257812,1359.130615234375,401.4069519042969,1101.5394287109375,401.4069519042969
071745784.png,15,0.4490675,1101.7457275390625,164.55648803710938,1360.3624267578125,164.55648803710938,1360.3624267578125,401.4581298828125,1101.7457275390625,401.4581298828125
071745784.png,13,0.30438477,1103.32568359375,163.90289306640625,1359.9332275390625,163.90289306640625,1359.9332275390625,399.2943115234375,1103.32568359375,399.2943115234375
071745784.png,1,0.098955706,1101.758544921875,164.04385375976562,1358.7777099609375,164.04385375976562,1358.7777099609375,401.3473205566406,1101.758544921875,401.3473205566406
071745784.png,29,0.096605666,1102.4554443359375,163.37872314453125,1359.544189453125,163.37872314453125,1359.544189453125,402.1763916015625,1102.4554443359375,402.1763916015625
071746614.png,1,0.9999968,1290.130859375,547.7283325195312,1581.2664794921875,547.7283325195312,1581.2664794921875,811.9793701171875,1290.130859375,811.9793701171875
071916416.png,25,0.98133105,824.3856201171875,413.6541442871094,1086.7420654296875,413.6541442871094,1086.7420654296875,697.8336181640625,824.3856201171875,697.8336181640625
071916416.png,22,0.69417924,824.3856201171875,413.6541442871094,1086.7420654296875,413.6541442871094,1086.7420654296875,697.8336181640625,824.3856201171875,697.8336181640625
071916416.png,29,0.1659823,824.5617065429688,414.1781005859375,1086.52734375,414.1781005859375,1086.52734375,697.0838012695312,824.5617065429688,697.0838012695312
072049095.png,23,0.9930715,764.8671264648438,129.1692352294922,983.0963745117188,129.1692352294922,983.0963745117188,357.0674743652344,764.8671264648438,357.0674743652344
072049095.png,24,0.9793513,764.962890625,128.950927734375,982.7313842773438,128.950927734375,982.7313842773438,357.23162841796875,764.962890625,357.23162841796875
072050586.png,0,0.9275953,1281.5010986328125,503.57293701171875,1569.53125,503.57293701171875,1569.53125,761.388916015625,1281.5010986328125,761.388916015625
072050586.png,27,0.92547715,1488.876220703125,836.6875,1758.9957275390625,836.6875,1758.9957275390625,1080.0,1488.876220703125,1080.0
072050586.png,1,0.70884097,1281.5010986328125,503.57293701171875,1569.53125,503.57293701171875,1569.53125,761.388916015625,1281.5010986328125,761.388916015625
072050586.png,0,0.18344021,1468.0029296875,778.7875366210938,1762.9825439453125,778.7875366210938,1762.9825439453125,1080.0,1468.0029296875,1080.0
072050586.png,16,0.071404554,1484.720703125,848.7957153320312,1760.4320068359375,848.7957153320312,1760.4320068359375,1080.0,1484.720703125,1080.0
072052199.png,23,0.9999994,1150.317138671875,251.88833618164062,1380.5457763671875,251.88833618164062,1380.5457763671875,489.7396545410156,1150.317138671875,489.7396545410156
072052199.png,24,0.08585592,1151.98828125,252.76138305664062,1381.4481201171875,252.76138305664062,1381.4481201171875,488.99908447265625,1151.98828125,488.99908447265625
072216311.png,29,0.6877692,1077.3865966796875,141.49581909179688,1329.8900146484375,141.49581909179688,1329.8900146484375,400.8306884765625,1077.3865966796875,400.8306884765625
072216311.png,0,0.5359864,1078.217529296875,141.89956665039062,1328.814453125,141.89956665039062,1328.814453125,390.5724792480469,1078.217529296875,390.5724792480469
072216311.png,33,0.28654677,1076.656494140625,140.7503662109375,1330.2425537109375,140.7503662109375,1330.2425537109375,401.9021911621094,1076.656494140625,401.9021911621094
072216311.png,2,0.21962589,1078.217529296875,141.89956665039062,1328.814453125,141.89956665039062,1328.814453125,390.5724792480469,1078.217529296875,390.5724792480469
072216311.png,32,0.068890065,1076.656494140625,140.7503662109375,1330.2425537109375,140.7503662109375,1330.2425537109375,401.9021911621094,1076.656494140625,401.9021911621094
072221717.png,33,0.9997528,1102.2939453125,162.2645263671875,1354.035888671875,162.2645263671875,1354.035888671875,425.7644958496094,1102.2939453125,425.7644958496094
072221717.png,2,0.55320287,1104.1221923828125,163.03225708007812,1354.5169677734375,163.03225708007812,1354.5169677734375,415.2973937988281,1104.1221923828125,415.2973937988281
072221717.png,0,0.2765869,1104.74560546875,161.40603637695312,1354.8524169921875,161.40603637695312,1354.8524169921875,426.72003173828125,1104.74560546875,426.72003173828125
072221717.png,29,0.068774976,1103.98388671875,162.95640563964844,1354.016845703125,162.95640563964844,1354.016845703125,422.20831298828125,1103.98388671875,422.20831298828125
072248943.png,8,0.40175742,1137.566162109375,129.5518798828125,1390.1302490234375,129.5518798828125,1390.1302490234375,386.4795837402344,1137.566162109375,386.4795837402344
072248943.png,23,0.36829326,1137.566162109375,129.5518798828125,1390.1302490234375,129.5518798828125,1390.1302490234375,386.4795837402344,1137.566162109375,386.4795837402344
072248943.png,29,0.18979037,1138.78076171875,130.15060424804688,1389.1031494140625,130.15060424804688,1389.1031494140625,386.57635498046875,1138.78076171875,386.57635498046875
072248943.png,25,0.11993156,1139.6329345703125,130.09414672851562,1388.9561767578125,130.09414672851562,1388.9561767578125,386.6192321777344,1139.6329345703125,386.6192321777344
072248943.png,24,0.079732396,1139.6146240234375,130.2366485595703,1389.689453125,130.2366485595703,1389.689453125,386.624267578125,1139.6146240234375,386.624267578125
072248943.png,16,0.077314466,1137.566162109375,129.5518798828125,1390.1302490234375,129.5518798828125,1390.1302490234375,386.4795837402344,1137.566162109375,386.4795837402344
072248943.png,0,0.06129762,1137.566162109375,129.5518798828125,1390.1302490234375,129.5518798828125,1390.1302490234375,386.4795837402344,1137.566162109375,386.4795837402344
072257646.png,16,0.9974718,1331.15380859375,559.75537109375,1653.561767578125,559.75537109375,1653.561767578125,907.8192749023438,1331.15380859375,907.8192749023438
072257646.png,25,0.56852657,1331.5013427734375,559.9395141601562,1653.9119873046875,559.9395141601562,1653.9119873046875,907.821533203125,1331.5013427734375,907.821533203125
072308411.png,0,0.9971853,1157.3541259765625,273.8374328613281,1427.173828125,273.8374328613281,1427.173828125,522.4729614257812,1157.3541259765625,522.4729614257812
072308411.png,21,0.99182713,1451.0421142578125,732.0215454101562,1785.479736328125,732.0215454101562,1785.479736328125,1080.0,1451.0421142578125,1080.0
072308411.png,16,0.6951586,1452.093017578125,733.5481567382812,1785.9698486328125,733.5481567382812,1785.9698486328125,1080.0,1452.093017578125,1080.0
072308411.png,0,0.66424507,625.6672973632812,0.0,836.0991821289062,0.0,836.0991821289062,136.65670776367188,625.6672973632812,136.65670776367188
072308411.png,29,0.48318854,1157.4427490234375,275.39703369140625,1430.2349853515625,275.39703369140625,1430.2349853515625,520.4384765625,1157.4427490234375,520.4384765625
072308411.png,17,0.24945231,1158.7001953125,276.6958312988281,1429.8134765625,276.6958312988281,1429.8134765625,520.8323364257812,1158.7001953125,520.8323364257812
072308411.png,11,0.17025535,1451.157470703125,731.0115356445312,1786.209228515625,731.0115356445312,1786.209228515625,1080.0,1451.157470703125,1080.0
072519498.png,23,0.97015315,448.62677001953125,533.5320434570312,680.6779174804688,533.5320434570312,680.6779174804688,788.32568359375,448.62677001953125,788.32568359375
072519498.png,24,0.60368645,448.3918762207031,532.7645263671875,680.4022216796875,532.7645263671875,680.4022216796875,789.7168579101562,448.3918762207031,789.7168579101562
072544230.png,29,0.87140954,982.9537353515625,97.4729232788086,1236.34814453125,97.4729232788086,1236.34814453125,325.80059814453125,982.9537353515625,325.80059814453125
072544230.png,0,0.7049211,980.0625,96.09056091308594,1235.8912353515625,96.09056091308594,1235.8912353515625,327.8638916015625,980.0625,327.8638916015625
072544230.png,20,0.70209247,981.6995849609375,96.38443756103516,1236.3787841796875,96.38443756103516,1236.3787841796875,336.1139831542969,981.6995849609375,336.1139831542969
072544230.png,8,0.5915629,985.3134155273438,97.5733413696289,1237.612548828125,97.5733413696289,1237.612548828125,325.9783935546875,985.3134155273438,325.9783935546875
072544230.png,17,0.48488525,980.0625,96.09056091308594,1235.8912353515625,96.09056091308594,1235.8912353515625,327.8638916015625,980.0625,327.8638916015625
072544230.png,2,0.35564262,985.3134155273438,97.5733413696289,1237.612548828125,97.5733413696289,1237.612548828125,325.9783935546875,985.3134155273438,325.9783935546875
072544230.png,7,0.28437626,985.3134155273438,97.5733413696289,1237.612548828125,97.5733413696289,1237.612548828125,325.9783935546875,985.3134155273438,325.9783935546875
072544230.png,5,0.10581097,985.3134155273438,97.5733413696289,1237.612548828125,97.5733413696289,1237.612548828125,325.9783935546875,985.3134155273438,325.9783935546875
072544230.png,25,0.06480965,981.1702880859375,97.51522827148438,1236.7620849609375,97.51522827148438,1236.7620849609375,325.3922424316406,981.1702880859375,325.3922424316406
072544230.png,21,0.061825495,980.0625,96.09056091308594,1235.8912353515625,96.09056091308594,1235.8912353515625,327.8638916015625,980.0625,327.8638916015625
072616883.png,29,0.6094172,1118.755615234375,128.7771453857422,1372.551513671875,128.7771453857422,1372.551513671875,371.3003845214844,1118.755615234375,371.3003845214844
072616883.png,31,0.5783449,1119.305908203125,129.27154541015625,1371.267333984375,129.27154541015625,1371.267333984375,372.5751037597656,1119.305908203125,372.5751037597656
072616883.png,0,0.080717035,1118.75732421875,129.2791748046875,1371.0711669921875,129.2791748046875,1371.0711669921875,373.0225830078125,1118.75732421875,373.0225830078125
072616883.png,25,0.05557633,1119.0989990234375,129.06161499023438,1370.6317138671875,129.06161499023438,1370.6317138671875,372.355224609375,1119.0989990234375,372.355224609375
