2023-10-28 23:48:54,268 | train | INFO | Set Logger /home/kwy00/ysy/results/train/20231028_234854
2023-10-29 03:09:46,441 | train | INFO | batch: 500/1371 loss: 0.010010718367993832
2023-10-29 03:12:19,132 | train | INFO | batch: 600/1371 loss: 0.009271502494812012
2023-10-29 03:14:51,711 | train | INFO | batch: 700/1371 loss: 0.01218093279749155
2023-10-29 03:17:24,507 | train | INFO | batch: 800/1371 loss: 0.01874871924519539
2023-10-29 03:19:58,626 | train | INFO | batch: 900/1371 loss: 0.013497143983840942
2023-10-29 03:22:31,711 | train | INFO | batch: 1000/1371 loss: 0.013267315924167633
2023-10-29 03:25:04,774 | train | INFO | batch: 1100/1371 loss: 0.009768917225301266
2023-10-29 03:27:37,700 | train | INFO | batch: 1200/1371 loss: 0.01908152922987938
2023-10-29 03:30:10,857 | train | INFO | batch: 1300/1371 loss: 0.012958620674908161
2023-10-29 03:31:57,140 | train | INFO | --Val 5/30
2023-10-29 03:31:58,355 | train | INFO | batch: 0/125 loss: 0.011409502476453781
2023-10-29 03:34:00,477 | train | INFO | batch: 100/125 loss: 0.012793074361979961
2023-10-29 03:34:29,821 | train | INFO | Write row 5
2023-10-29 03:34:30,345 | train | INFO | --Train 6/30
2023-10-29 03:34:31,612 | train | INFO | batch: 0/1371 loss: 0.011295845732092857
2023-10-29 03:37:04,180 | train | INFO | batch: 100/1371 loss: 0.012723066844046116
2023-10-29 03:39:36,998 | train | INFO | batch: 200/1371 loss: 0.013049847446382046
2023-10-29 03:42:10,245 | train | INFO | batch: 300/1371 loss: 0.01315324380993843
2023-10-29 03:44:42,740 | train | INFO | batch: 400/1371 loss: 0.013104683719575405
2023-10-29 03:47:15,713 | train | INFO | batch: 500/1371 loss: 0.014622218906879425
2023-10-29 03:49:48,677 | train | INFO | batch: 600/1371 loss: 0.011903508566319942
2023-10-29 03:52:21,488 | train | INFO | batch: 700/1371 loss: 0.012995097786188126
2023-10-29 03:54:54,179 | train | INFO | batch: 800/1371 loss: 0.010535682551562786
2023-10-29 03:57:27,000 | train | INFO | batch: 900/1371 loss: 0.012517198920249939
2023-10-29 03:59:59,818 | train | INFO | batch: 1000/1371 loss: 0.012481722980737686
2023-10-29 04:02:32,811 | train | INFO | batch: 1100/1371 loss: 0.010261094197630882
2023-10-29 04:05:05,440 | train | INFO | batch: 1200/1371 loss: 0.009469609707593918
2023-10-29 04:07:38,018 | train | INFO | batch: 1300/1371 loss: 0.0128837451338768
2023-10-29 04:09:24,173 | train | INFO | --Val 6/30
2023-10-29 04:09:25,386 | train | INFO | batch: 0/125 loss: 0.011259892024099827
2023-10-29 04:11:27,422 | train | INFO | batch: 100/125 loss: 0.010770785622298717
2023-10-29 04:11:56,677 | train | INFO | Write row 6
2023-10-29 04:11:57,206 | train | INFO | --Train 7/30
2023-10-29 04:11:58,431 | train | INFO | batch: 0/1371 loss: 0.011638088151812553
2023-10-29 04:14:31,458 | train | INFO | batch: 100/1371 loss: 0.017895931378006935
2023-10-29 04:17:05,137 | train | INFO | batch: 200/1371 loss: 0.011910400353372097
2023-10-29 04:19:38,045 | train | INFO | batch: 300/1371 loss: 0.014086163602769375
2023-10-29 04:22:11,113 | train | INFO | batch: 400/1371 loss: 0.010871409438550472
2023-10-29 04:24:44,052 | train | INFO | batch: 500/1371 loss: 0.010709471069276333
2023-10-29 04:27:16,607 | train | INFO | batch: 600/1371 loss: 0.014462999999523163
2023-10-29 04:29:49,372 | train | INFO | batch: 700/1371 loss: 0.107005774974823
2023-10-29 04:32:22,994 | train | INFO | batch: 800/1371 loss: 0.019611477851867676
2023-10-29 04:34:56,403 | train | INFO | batch: 900/1371 loss: 0.011621463112533092
2023-10-29 04:37:29,228 | train | INFO | batch: 1000/1371 loss: 0.013145974837243557
2023-10-29 04:40:02,301 | train | INFO | batch: 1100/1371 loss: 0.011271975934505463
2023-10-29 04:42:35,129 | train | INFO | batch: 1200/1371 loss: 0.011368873529136181
2023-10-29 04:45:08,157 | train | INFO | batch: 1300/1371 loss: 0.017037391662597656
2023-10-29 04:46:54,308 | train | INFO | --Val 7/30
2023-10-29 04:46:55,498 | train | INFO | batch: 0/125 loss: 0.01239478774368763
2023-10-29 04:48:57,890 | train | INFO | batch: 100/125 loss: 0.021748751401901245
2023-10-29 04:49:27,251 | train | INFO | Write row 7
2023-10-29 04:49:27,783 | train | INFO | --Train 8/30
2023-10-29 04:49:29,003 | train | INFO | batch: 0/1371 loss: 0.01297362893819809
2023-10-29 04:52:02,847 | train | INFO | batch: 100/1371 loss: 0.012351269833743572
2023-10-29 04:54:36,184 | train | INFO | batch: 200/1371 loss: 0.011885825544595718
2023-10-29 04:57:09,229 | train | INFO | batch: 300/1371 loss: 0.011626836843788624
2023-10-29 04:59:42,696 | train | INFO | batch: 400/1371 loss: 0.015081726014614105
2023-10-29 05:02:15,452 | train | INFO | batch: 500/1371 loss: 0.011344607919454575
2023-10-29 05:04:48,089 | train | INFO | batch: 600/1371 loss: 0.011835403740406036
2023-10-29 05:07:20,888 | train | INFO | batch: 700/1371 loss: 0.011061110533773899
2023-10-29 05:09:53,926 | train | INFO | batch: 800/1371 loss: 0.011410852894186974
2023-10-29 05:12:26,655 | train | INFO | batch: 900/1371 loss: 0.011606159619987011
2023-10-29 05:14:59,362 | train | INFO | batch: 1000/1371 loss: 0.010977514088153839
2023-10-29 05:17:32,308 | train | INFO | batch: 1100/1371 loss: 0.010569756850600243
2023-10-29 05:20:05,483 | train | INFO | batch: 1200/1371 loss: 0.01017005555331707
2023-10-29 05:22:37,914 | train | INFO | batch: 1300/1371 loss: 0.009833022020757198
2023-10-29 05:24:24,017 | train | INFO | --Val 8/30
2023-10-29 05:24:25,440 | train | INFO | batch: 0/125 loss: 0.010420124977827072
2023-10-29 05:26:27,321 | train | INFO | batch: 100/125 loss: 0.009979025460779667
2023-10-29 05:26:56,655 | train | INFO | Write row 8
2023-10-29 05:26:57,200 | train | INFO | --Train 9/30
2023-10-29 05:26:58,447 | train | INFO | batch: 0/1371 loss: 0.010311511345207691
2023-10-29 05:29:30,847 | train | INFO | batch: 100/1371 loss: 0.010367952287197113
2023-10-29 05:32:03,413 | train | INFO | batch: 200/1371 loss: 0.011260248720645905
2023-10-29 05:34:36,024 | train | INFO | batch: 300/1371 loss: 0.008553960360586643
2023-10-29 05:37:08,492 | train | INFO | batch: 400/1371 loss: 0.012073005549609661
2023-10-29 05:39:41,109 | train | INFO | batch: 500/1371 loss: 0.011395374312996864
2023-10-29 05:42:13,833 | train | INFO | batch: 600/1371 loss: 0.010569931007921696
2023-10-29 05:44:46,743 | train | INFO | batch: 700/1371 loss: 0.012569870799779892
2023-10-29 05:47:19,654 | train | INFO | batch: 800/1371 loss: 0.011046250350773335
2023-10-29 05:49:53,146 | train | INFO | batch: 900/1371 loss: 0.017042897641658783
2023-10-29 05:52:26,519 | train | INFO | batch: 1000/1371 loss: 0.012455417774617672
2023-10-29 05:54:59,198 | train | INFO | batch: 1100/1371 loss: 0.010912376455962658
2023-10-29 05:57:31,814 | train | INFO | batch: 1200/1371 loss: 0.011161315254867077
2023-10-29 06:00:04,874 | train | INFO | batch: 1300/1371 loss: 0.010158566758036613
2023-10-29 06:01:51,143 | train | INFO | --Val 9/30
2023-10-29 06:01:52,351 | train | INFO | batch: 0/125 loss: 0.010148211382329464
2023-10-29 06:03:54,510 | train | INFO | batch: 100/125 loss: 0.011185151524841785
2023-10-29 06:04:23,824 | train | INFO | Write row 9
2023-10-29 06:04:24,376 | train | INFO | --Train 10/30
2023-10-29 06:04:25,642 | train | INFO | batch: 0/1371 loss: 0.010140215046703815
2023-10-29 06:06:58,350 | train | INFO | batch: 100/1371 loss: 0.010378733277320862
2023-10-29 06:09:31,346 | train | INFO | batch: 200/1371 loss: 0.0112936245277524
2023-10-29 06:12:03,613 | train | INFO | batch: 300/1371 loss: 0.009845445863902569
2023-10-29 06:14:36,582 | train | INFO | batch: 400/1371 loss: 0.010356917046010494
2023-10-29 06:17:09,391 | train | INFO | batch: 500/1371 loss: 0.012814990244805813
2023-10-29 06:19:42,014 | train | INFO | batch: 600/1371 loss: 0.011431974358856678
2023-10-29 06:22:14,390 | train | INFO | batch: 700/1371 loss: 0.010382695123553276
2023-10-29 06:24:47,194 | train | INFO | batch: 800/1371 loss: 0.009275189600884914
2023-10-29 06:27:19,348 | train | INFO | batch: 900/1371 loss: 0.010940099135041237
2023-10-29 06:29:51,474 | train | INFO | batch: 1000/1371 loss: 0.010378691367805004
2023-10-29 06:32:24,014 | train | INFO | batch: 1100/1371 loss: 0.009302740916609764
2023-10-29 06:34:56,275 | train | INFO | batch: 1200/1371 loss: 0.008841706439852715
2023-10-29 06:37:28,737 | train | INFO | batch: 1300/1371 loss: 0.010147757828235626
2023-10-29 06:39:14,685 | train | INFO | --Val 10/30
2023-10-29 06:39:15,892 | train | INFO | batch: 0/125 loss: 0.010642077773809433
2023-10-29 06:41:17,664 | train | INFO | batch: 100/125 loss: 0.010499109514057636
2023-10-29 06:41:46,749 | train | INFO | Write row 10
2023-10-29 06:41:47,308 | train | INFO | --Train 11/30
2023-10-29 06:41:48,538 | train | INFO | batch: 0/1371 loss: 0.010611509904265404
2023-10-29 06:44:20,929 | train | INFO | batch: 100/1371 loss: 0.008370928466320038
2023-10-29 06:46:53,648 | train | INFO | batch: 200/1371 loss: 0.010026620700955391
2023-10-29 06:49:26,143 | train | INFO | batch: 300/1371 loss: 0.010080487467348576
2023-10-29 06:51:58,478 | train | INFO | batch: 400/1371 loss: 0.008588697761297226
2023-10-29 06:54:30,977 | train | INFO | batch: 500/1371 loss: 0.01133174728602171
2023-10-29 06:57:03,815 | train | INFO | batch: 600/1371 loss: 0.010244003497064114
2023-10-29 06:59:36,721 | train | INFO | batch: 700/1371 loss: 0.02615826576948166
2023-10-29 07:02:09,430 | train | INFO | batch: 800/1371 loss: 0.010118122212588787
2023-10-29 07:04:42,329 | train | INFO | batch: 900/1371 loss: 0.008716849610209465
2023-10-29 07:07:14,797 | train | INFO | batch: 1000/1371 loss: 0.010467102751135826
2023-10-29 07:09:47,411 | train | INFO | batch: 1100/1371 loss: 0.009329934604465961
2023-10-29 07:12:19,552 | train | INFO | batch: 1200/1371 loss: 0.010862095281481743
2023-10-29 07:14:52,194 | train | INFO | batch: 1300/1371 loss: 0.008662830106914043
2023-10-29 07:16:38,063 | train | INFO | --Val 11/30
2023-10-29 07:16:39,278 | train | INFO | batch: 0/125 loss: 0.009307021275162697
2023-10-29 07:18:41,189 | train | INFO | batch: 100/125 loss: 0.010255382396280766
2023-10-29 07:19:10,403 | train | INFO | Write row 11
2023-10-29 07:19:10,968 | train | INFO | --Train 12/30
2023-10-29 07:19:12,211 | train | INFO | batch: 0/1371 loss: 0.00905952975153923
2023-10-29 07:21:45,235 | train | INFO | batch: 100/1371 loss: 0.007349869702011347
2023-10-29 07:24:17,515 | train | INFO | batch: 200/1371 loss: 0.012294407933950424
2023-10-29 07:26:50,309 | train | INFO | batch: 300/1371 loss: 0.009836126118898392
2023-10-29 07:29:22,838 | train | INFO | batch: 400/1371 loss: 0.009550699964165688
2023-10-29 07:31:55,874 | train | INFO | batch: 500/1371 loss: 0.009989420883357525
2023-10-29 07:34:28,603 | train | INFO | batch: 600/1371 loss: 0.009885046631097794
2023-10-29 07:37:01,319 | train | INFO | batch: 700/1371 loss: 0.010477841831743717
2023-10-29 07:39:34,266 | train | INFO | batch: 800/1371 loss: 0.011634369380772114
2023-10-29 07:42:07,140 | train | INFO | batch: 900/1371 loss: 0.010829221457242966
2023-10-29 07:44:40,329 | train | INFO | batch: 1000/1371 loss: 0.0096974428743124
2023-10-29 07:47:13,211 | train | INFO | batch: 1100/1371 loss: 0.009457307867705822
2023-10-29 07:49:45,991 | train | INFO | batch: 1200/1371 loss: 0.011528096161782742
2023-10-29 07:52:18,447 | train | INFO | batch: 1300/1371 loss: 0.010904080234467983
2023-10-29 07:54:04,579 | train | INFO | --Val 12/30
2023-10-29 07:54:05,761 | train | INFO | batch: 0/125 loss: 0.010885865427553654
2023-10-29 07:56:07,468 | train | INFO | batch: 100/125 loss: 0.0100364089012146
2023-10-29 07:56:36,564 | train | INFO | Write row 12
2023-10-29 07:56:37,132 | train | INFO | --Train 13/30
2023-10-29 07:56:38,400 | train | INFO | batch: 0/1371 loss: 0.008462455123662949
2023-10-29 07:59:11,566 | train | INFO | batch: 100/1371 loss: 0.009802285581827164
2023-10-29 08:01:44,187 | train | INFO | batch: 200/1371 loss: 0.008550661616027355
2023-10-29 08:04:16,609 | train | INFO | batch: 300/1371 loss: 0.00989694893360138
2023-10-29 08:06:48,897 | train | INFO | batch: 400/1371 loss: 0.009661491960287094
2023-10-29 08:09:21,045 | train | INFO | batch: 500/1371 loss: 0.010509412735700607
2023-10-29 08:11:53,472 | train | INFO | batch: 600/1371 loss: 0.009498067200183868
2023-10-29 08:14:25,939 | train | INFO | batch: 700/1371 loss: 0.009718603454530239
2023-10-29 08:16:58,802 | train | INFO | batch: 800/1371 loss: 0.010474173352122307
2023-10-29 08:19:31,181 | train | INFO | batch: 900/1371 loss: 0.010226400569081306
2023-10-29 08:22:04,146 | train | INFO | batch: 1000/1371 loss: 0.00991838239133358
2023-10-29 08:24:37,036 | train | INFO | batch: 1100/1371 loss: 0.011158854700624943
2023-10-29 08:27:09,665 | train | INFO | batch: 1200/1371 loss: 0.00962719414383173
2023-10-29 08:29:42,427 | train | INFO | batch: 1300/1371 loss: 0.012079806067049503
2023-10-29 08:31:28,240 | train | INFO | --Val 13/30
2023-10-29 08:31:29,381 | train | INFO | batch: 0/125 loss: 0.009218513034284115
2023-10-29 08:33:27,311 | train | INFO | batch: 100/125 loss: 0.009927863255143166
2023-10-29 08:33:55,724 | train | INFO | Write row 13
2023-10-29 08:33:56,299 | train | INFO | --Train 14/30
2023-10-29 08:33:57,516 | train | INFO | batch: 0/1371 loss: 0.010199053213000298
2023-10-29 08:36:30,126 | train | INFO | batch: 100/1371 loss: 0.009431789629161358
2023-10-29 08:39:02,510 | train | INFO | batch: 200/1371 loss: 0.00927178468555212
2023-10-29 08:41:34,844 | train | INFO | batch: 300/1371 loss: 0.00783842895179987
2023-10-29 08:44:07,307 | train | INFO | batch: 400/1371 loss: 0.008617646992206573
2023-10-29 08:46:39,771 | train | INFO | batch: 500/1371 loss: 0.009235752746462822
2023-10-29 08:49:11,855 | train | INFO | batch: 600/1371 loss: 0.007942566648125648
2023-10-29 08:51:44,266 | train | INFO | batch: 700/1371 loss: 0.009085876867175102
2023-10-29 08:54:16,782 | train | INFO | batch: 800/1371 loss: 0.01004700642079115
2023-10-29 08:56:49,700 | train | INFO | batch: 900/1371 loss: 0.00880254153162241
2023-10-29 08:59:22,074 | train | INFO | batch: 1000/1371 loss: 0.009631774388253689
2023-10-29 09:01:54,697 | train | INFO | batch: 1100/1371 loss: 0.00928935594856739
2023-10-29 09:04:27,762 | train | INFO | batch: 1200/1371 loss: 0.008371232077479362
2023-10-29 09:07:00,114 | train | INFO | batch: 1300/1371 loss: 0.01009404007345438
2023-10-29 09:08:46,340 | train | INFO | --Val 14/30
2023-10-29 09:08:47,536 | train | INFO | batch: 0/125 loss: 0.0114689189940691
2023-10-29 09:10:49,394 | train | INFO | batch: 100/125 loss: 0.01038432028144598
2023-10-29 09:11:18,676 | train | INFO | Write row 14
2023-10-29 09:11:19,264 | train | INFO | --Train 15/30
2023-10-29 09:11:20,506 | train | INFO | batch: 0/1371 loss: 0.011301979422569275
2023-10-29 09:13:53,015 | train | INFO | batch: 100/1371 loss: 0.007470090873539448
2023-10-29 09:16:25,118 | train | INFO | batch: 200/1371 loss: 0.008004947565495968
2023-10-29 09:18:57,453 | train | INFO | batch: 300/1371 loss: 0.010110793635249138
2023-10-29 09:21:29,879 | train | INFO | batch: 400/1371 loss: 0.009416415356099606
2023-10-29 09:24:02,549 | train | INFO | batch: 500/1371 loss: 0.007352519780397415
2023-10-29 09:26:35,261 | train | INFO | batch: 600/1371 loss: 0.008316420018672943
2023-10-29 09:29:07,507 | train | INFO | batch: 700/1371 loss: 0.007948952727019787
2023-10-29 09:31:39,887 | train | INFO | batch: 800/1371 loss: 0.008960960432887077
2023-10-29 09:34:12,468 | train | INFO | batch: 900/1371 loss: 0.008053671568632126
2023-10-29 09:36:44,319 | train | INFO | batch: 1000/1371 loss: 0.009094803594052792
2023-10-29 09:39:15,636 | train | INFO | batch: 1100/1371 loss: 0.008135597221553326
2023-10-29 09:41:47,035 | train | INFO | batch: 1200/1371 loss: 0.012742806226015091
2023-10-29 09:44:18,633 | train | INFO | batch: 1300/1371 loss: 0.010164009407162666
2023-10-29 09:46:03,630 | train | INFO | --Val 15/30
2023-10-29 09:46:04,830 | train | INFO | batch: 0/125 loss: 0.00818747840821743
2023-10-29 09:48:05,782 | train | INFO | batch: 100/125 loss: 0.010549782775342464
2023-10-29 09:48:34,764 | train | INFO | Write row 15
2023-10-29 09:48:35,354 | train | INFO | --Train 16/30
2023-10-29 09:48:36,616 | train | INFO | batch: 0/1371 loss: 0.008974875323474407
2023-10-29 09:51:09,200 | train | INFO | batch: 100/1371 loss: 0.008849971927702427
2023-10-29 09:53:41,890 | train | INFO | batch: 200/1371 loss: 0.008992979303002357
2023-10-29 09:56:14,274 | train | INFO | batch: 300/1371 loss: 0.007819348014891148
2023-10-29 09:58:46,752 | train | INFO | batch: 400/1371 loss: 0.00831126980483532
2023-10-29 10:01:19,430 | train | INFO | batch: 500/1371 loss: 0.0102841816842556
2023-10-29 10:03:52,000 | train | INFO | batch: 600/1371 loss: 0.009187258780002594
2023-10-29 10:06:24,431 | train | INFO | batch: 700/1371 loss: 0.008282259106636047
2023-10-29 10:08:57,516 | train | INFO | batch: 800/1371 loss: 0.008996357209980488
2023-10-29 10:11:29,970 | train | INFO | batch: 900/1371 loss: 0.008839193731546402
2023-10-29 10:14:02,811 | train | INFO | batch: 1000/1371 loss: 0.008410155773162842
2023-10-29 10:16:35,754 | train | INFO | batch: 1100/1371 loss: 0.007467957213521004
2023-10-29 10:19:08,400 | train | INFO | batch: 1200/1371 loss: 0.00822367426007986
2023-10-29 10:21:41,232 | train | INFO | batch: 1300/1371 loss: 0.008730508387088776
2023-10-29 10:23:27,061 | train | INFO | --Val 16/30
2023-10-29 10:23:28,264 | train | INFO | batch: 0/125 loss: 0.011160869151353836
2023-10-29 10:25:30,302 | train | INFO | batch: 100/125 loss: 0.009291477501392365
2023-10-29 10:25:59,573 | train | INFO | Write row 16
2023-10-29 10:26:00,178 | train | INFO | --Train 17/30
2023-10-29 10:26:01,423 | train | INFO | batch: 0/1371 loss: 0.008684172295033932
2023-10-29 10:28:34,337 | train | INFO | batch: 100/1371 loss: 0.008073502220213413
2023-10-29 10:31:06,640 | train | INFO | batch: 200/1371 loss: 0.006571865640580654
2023-10-29 10:33:39,454 | train | INFO | batch: 300/1371 loss: 0.00735904136672616
2023-10-29 10:36:11,725 | train | INFO | batch: 400/1371 loss: 0.007666528224945068
2023-10-29 10:38:44,158 | train | INFO | batch: 500/1371 loss: 0.008526734076440334
