2023-10-29 19:31:22,124 | train | INFO | Set Logger /home/kwy00/ysy/results/train/20231029_193122
2023-10-29 21:09:06,658 | train | INFO | batch: 600/686 loss: 0.010729186236858368
2023-10-29 21:11:18,353 | train | INFO | --Val 4/30
2023-10-29 21:11:19,550 | train | INFO | batch: 0/125 loss: 0.013189301826059818
2023-10-29 21:13:21,150 | train | INFO | batch: 100/125 loss: 0.013071817345917225
2023-10-29 21:13:50,313 | train | INFO | Write row 4
2023-10-29 21:13:50,821 | train | INFO | --Train 5/30
2023-10-29 21:13:52,096 | train | INFO | batch: 0/686 loss: 0.011506647802889347
2023-10-29 21:16:28,415 | train | INFO | batch: 100/686 loss: 0.008945739828050137
2023-10-29 21:19:04,670 | train | INFO | batch: 200/686 loss: 0.008463767357170582
2023-10-29 21:21:41,017 | train | INFO | batch: 300/686 loss: 0.010675548575818539
2023-10-29 21:24:17,388 | train | INFO | batch: 400/686 loss: 0.009647638536989689
2023-10-29 21:26:53,896 | train | INFO | batch: 500/686 loss: 0.009927612729370594
2023-10-29 21:29:30,506 | train | INFO | batch: 600/686 loss: 0.009148450568318367
2023-10-29 21:31:42,404 | train | INFO | --Val 5/30
2023-10-29 21:31:43,595 | train | INFO | batch: 0/125 loss: 0.012047811411321163
2023-10-29 21:33:44,178 | train | INFO | batch: 100/125 loss: 0.01154068112373352
2023-10-29 21:34:13,109 | train | INFO | Write row 5
2023-10-29 21:34:13,831 | train | INFO | --Train 6/30
2023-10-29 21:34:15,104 | train | INFO | batch: 0/686 loss: 0.0094654131680727
2023-10-29 21:36:51,114 | train | INFO | batch: 100/686 loss: 0.007732415571808815
2023-10-29 21:39:27,154 | train | INFO | batch: 200/686 loss: 0.008623185567557812
2023-10-29 21:42:03,006 | train | INFO | batch: 300/686 loss: 0.008203300647437572
2023-10-29 21:44:38,726 | train | INFO | batch: 400/686 loss: 0.007367521524429321
2023-10-29 21:47:14,561 | train | INFO | batch: 500/686 loss: 0.009442690759897232
2023-10-29 21:49:50,481 | train | INFO | batch: 600/686 loss: 0.008943753316998482
2023-10-29 21:52:01,994 | train | INFO | --Val 6/30
2023-10-29 21:52:03,187 | train | INFO | batch: 0/125 loss: 0.010079441592097282
2023-10-29 21:54:03,310 | train | INFO | batch: 100/125 loss: 0.011073761619627476
2023-10-29 21:54:32,196 | train | INFO | Write row 6
2023-10-29 21:54:32,718 | train | INFO | --Train 7/30
2023-10-29 21:54:34,000 | train | INFO | batch: 0/686 loss: 0.008627038449048996
2023-10-29 21:57:10,073 | train | INFO | batch: 100/686 loss: 0.010230501182377338
2023-10-29 21:59:46,269 | train | INFO | batch: 200/686 loss: 0.007611432112753391
2023-10-29 22:02:22,285 | train | INFO | batch: 300/686 loss: 0.006898004561662674
2023-10-29 22:04:58,337 | train | INFO | batch: 400/686 loss: 0.008568931370973587
2023-10-29 22:07:34,380 | train | INFO | batch: 500/686 loss: 0.008504142053425312
2023-10-29 22:10:10,557 | train | INFO | batch: 600/686 loss: 0.007714152801781893
2023-10-29 22:12:22,244 | train | INFO | --Val 7/30
2023-10-29 22:12:23,439 | train | INFO | batch: 0/125 loss: 0.010921992361545563
2023-10-29 22:14:23,865 | train | INFO | batch: 100/125 loss: 0.012174141593277454
2023-10-29 22:14:52,884 | train | INFO | Write row 7
2023-10-29 22:14:53,415 | train | INFO | --Train 8/30
2023-10-29 22:14:54,686 | train | INFO | batch: 0/686 loss: 0.008809645660221577
2023-10-29 22:17:30,875 | train | INFO | batch: 100/686 loss: 0.00819604005664587
2023-10-29 22:20:06,882 | train | INFO | batch: 200/686 loss: 0.00760321319103241
2023-10-29 22:22:42,971 | train | INFO | batch: 300/686 loss: 0.007863875478506088
2023-10-29 22:25:19,210 | train | INFO | batch: 400/686 loss: 0.009166293777525425
2023-10-29 22:27:55,570 | train | INFO | batch: 500/686 loss: 0.006873452570289373
2023-10-29 22:30:31,865 | train | INFO | batch: 600/686 loss: 0.007569382432848215
2023-10-29 22:32:43,708 | train | INFO | --Val 8/30
2023-10-29 22:32:44,897 | train | INFO | batch: 0/125 loss: 0.009323244914412498
2023-10-29 22:34:45,650 | train | INFO | batch: 100/125 loss: 0.010899730026721954
2023-10-29 22:35:14,573 | train | INFO | Write row 8
2023-10-29 22:35:15,342 | train | INFO | --Train 9/30
2023-10-29 22:35:16,601 | train | INFO | batch: 0/686 loss: 0.0074289957992732525
2023-10-29 22:37:52,291 | train | INFO | batch: 100/686 loss: 0.008009221404790878
2023-10-29 22:40:28,039 | train | INFO | batch: 200/686 loss: 0.007845185697078705
2023-10-29 22:43:03,813 | train | INFO | batch: 300/686 loss: 0.006725572515279055
2023-10-29 22:45:39,580 | train | INFO | batch: 400/686 loss: 0.006367574445903301
2023-10-29 22:48:15,421 | train | INFO | batch: 500/686 loss: 0.007294188253581524
2023-10-29 22:50:51,382 | train | INFO | batch: 600/686 loss: 0.008283279836177826
2023-10-29 22:53:02,728 | train | INFO | --Val 9/30
2023-10-29 22:53:03,915 | train | INFO | batch: 0/125 loss: 0.01072097010910511
2023-10-29 22:55:04,118 | train | INFO | batch: 100/125 loss: 0.010666200891137123
2023-10-29 22:55:32,909 | train | INFO | Write row 9
2023-10-29 22:55:33,455 | train | INFO | --Train 10/30
2023-10-29 22:55:34,726 | train | INFO | batch: 0/686 loss: 0.007882978767156601
2023-10-29 22:58:10,520 | train | INFO | batch: 100/686 loss: 0.006387070287019014
2023-10-29 23:00:46,667 | train | INFO | batch: 200/686 loss: 0.006440159864723682
2023-10-29 23:03:22,769 | train | INFO | batch: 300/686 loss: 0.006176927126944065
2023-10-29 23:05:58,662 | train | INFO | batch: 400/686 loss: 0.0073140268214046955
2023-10-29 23:08:34,404 | train | INFO | batch: 500/686 loss: 0.007469717413187027
2023-10-29 23:11:10,141 | train | INFO | batch: 600/686 loss: 0.006821939256042242
2023-10-29 23:13:21,919 | train | INFO | --Val 10/30
2023-10-29 23:13:23,104 | train | INFO | batch: 0/125 loss: 0.0102499108761549
2023-10-29 23:15:23,672 | train | INFO | batch: 100/125 loss: 0.008720176294445992
2023-10-29 23:15:52,621 | train | INFO | Write row 10
2023-10-29 23:15:53,174 | train | INFO | --Train 11/30
2023-10-29 23:15:54,448 | train | INFO | batch: 0/686 loss: 0.006155038718134165
2023-10-29 23:18:32,063 | train | INFO | batch: 100/686 loss: 0.011769035831093788
2023-10-29 23:21:09,007 | train | INFO | batch: 200/686 loss: 0.008411070331931114
2023-10-29 23:23:45,626 | train | INFO | batch: 300/686 loss: 0.008990610018372536
2023-10-29 23:26:22,396 | train | INFO | batch: 400/686 loss: 0.007846537046134472
2023-10-29 23:28:58,915 | train | INFO | batch: 500/686 loss: 0.008512183092534542
2023-10-29 23:31:35,166 | train | INFO | batch: 600/686 loss: 0.00900154560804367
2023-10-29 23:33:46,963 | train | INFO | --Val 11/30
2023-10-29 23:33:48,157 | train | INFO | batch: 0/125 loss: 0.011124826967716217
2023-10-29 23:35:49,201 | train | INFO | batch: 100/125 loss: 0.00991304311901331
2023-10-29 23:36:18,191 | train | INFO | Write row 11
2023-10-29 23:36:18,751 | train | INFO | --Train 12/30
2023-10-29 23:36:20,020 | train | INFO | batch: 0/686 loss: 0.00884099118411541
2023-10-29 23:38:56,218 | train | INFO | batch: 100/686 loss: 0.0073457201942801476
2023-10-29 23:41:32,217 | train | INFO | batch: 200/686 loss: 0.006532905623316765
2023-10-29 23:44:08,251 | train | INFO | batch: 300/686 loss: 0.006709369830787182
2023-10-29 23:46:44,185 | train | INFO | batch: 400/686 loss: 0.007047027815133333
2023-10-29 23:49:20,336 | train | INFO | batch: 500/686 loss: 0.007856705226004124
2023-10-29 23:51:56,356 | train | INFO | batch: 600/686 loss: 0.007739822380244732
2023-10-29 23:54:07,973 | train | INFO | --Val 12/30
2023-10-29 23:54:09,182 | train | INFO | batch: 0/125 loss: 0.011570131406188011
2023-10-29 23:56:09,189 | train | INFO | batch: 100/125 loss: 0.009263351559638977
2023-10-29 23:56:37,977 | train | INFO | Write row 12
2023-10-29 23:56:38,810 | train | INFO | --Train 13/30
2023-10-29 23:56:40,073 | train | INFO | batch: 0/686 loss: 0.007677488029003143
2023-10-29 23:59:15,858 | train | INFO | batch: 100/686 loss: 0.007329581771045923
2023-10-30 00:01:51,787 | train | INFO | batch: 200/686 loss: 0.00593589199706912
2023-10-30 00:04:27,576 | train | INFO | batch: 300/686 loss: 0.0064316317439079285
2023-10-30 00:07:03,431 | train | INFO | batch: 400/686 loss: 0.0051332018338143826
2023-10-30 00:09:39,270 | train | INFO | batch: 500/686 loss: 0.006168854422867298
2023-10-30 00:12:15,090 | train | INFO | batch: 600/686 loss: 0.007622136734426022
2023-10-30 00:14:26,750 | train | INFO | --Val 13/30
2023-10-30 00:14:27,952 | train | INFO | batch: 0/125 loss: 0.010089735500514507
2023-10-30 00:16:28,360 | train | INFO | batch: 100/125 loss: 0.009139868430793285
2023-10-30 00:16:57,217 | train | INFO | Write row 13
2023-10-30 00:16:57,792 | train | INFO | --Train 14/30
2023-10-30 00:16:59,075 | train | INFO | batch: 0/686 loss: 0.005680437665432692
2023-10-30 00:19:35,175 | train | INFO | batch: 100/686 loss: 0.005588758271187544
2023-10-30 00:22:11,279 | train | INFO | batch: 200/686 loss: 0.005494394339621067
2023-10-30 00:24:47,542 | train | INFO | batch: 300/686 loss: 0.005295590031892061
2023-10-30 00:27:23,736 | train | INFO | batch: 400/686 loss: 0.006397630553692579
2023-10-30 00:29:59,681 | train | INFO | batch: 500/686 loss: 0.005544412415474653
2023-10-30 00:32:35,725 | train | INFO | batch: 600/686 loss: 0.005761831067502499
2023-10-30 00:34:47,313 | train | INFO | --Val 14/30
2023-10-30 00:34:48,503 | train | INFO | batch: 0/125 loss: 0.012270018458366394
2023-10-30 00:36:49,806 | train | INFO | batch: 100/125 loss: 0.010381360538303852
2023-10-30 00:37:18,861 | train | INFO | Write row 14
2023-10-30 00:37:19,443 | train | INFO | --Train 15/30
2023-10-30 00:37:20,729 | train | INFO | batch: 0/686 loss: 0.006722720339894295
2023-10-30 00:39:56,591 | train | INFO | batch: 100/686 loss: 0.005099054891616106
2023-10-30 00:42:32,623 | train | INFO | batch: 200/686 loss: 0.005408599507063627
2023-10-30 00:45:08,643 | train | INFO | batch: 300/686 loss: 0.006744847167283297
2023-10-30 00:47:44,843 | train | INFO | batch: 400/686 loss: 0.005228022113442421
2023-10-30 00:50:20,884 | train | INFO | batch: 500/686 loss: 0.004378936719149351
2023-10-30 00:52:56,985 | train | INFO | batch: 600/686 loss: 0.0041731265373528
2023-10-30 00:55:08,784 | train | INFO | --Val 15/30
2023-10-30 00:55:09,971 | train | INFO | batch: 0/125 loss: 0.008461649529635906
2023-10-30 00:57:10,254 | train | INFO | batch: 100/125 loss: 0.010221843607723713
2023-10-30 00:57:39,113 | train | INFO | Write row 15
2023-10-30 00:57:39,703 | train | INFO | --Train 16/30
2023-10-30 00:57:40,985 | train | INFO | batch: 0/686 loss: 0.006342868786305189
2023-10-30 01:00:16,741 | train | INFO | batch: 100/686 loss: 0.005187368486076593
2023-10-30 01:02:52,337 | train | INFO | batch: 200/686 loss: 0.004870142787694931
2023-10-30 01:05:28,233 | train | INFO | batch: 300/686 loss: 0.005058847367763519
2023-10-30 01:08:03,927 | train | INFO | batch: 400/686 loss: 0.004855284467339516
2023-10-30 01:10:39,779 | train | INFO | batch: 500/686 loss: 0.005176227539777756
2023-10-30 01:13:15,748 | train | INFO | batch: 600/686 loss: 0.005515203345566988
2023-10-30 01:15:27,361 | train | INFO | --Val 16/30
2023-10-30 01:15:28,551 | train | INFO | batch: 0/125 loss: 0.009064982645213604
2023-10-30 01:17:28,852 | train | INFO | batch: 100/125 loss: 0.010782423429191113
2023-10-30 01:17:57,734 | train | INFO | Write row 16
2023-10-30 01:17:58,333 | train | INFO | --Train 17/30
2023-10-30 01:17:59,613 | train | INFO | batch: 0/686 loss: 0.0053628976456820965
2023-10-30 01:20:35,776 | train | INFO | batch: 100/686 loss: 0.0047288634814321995
2023-10-30 01:23:11,948 | train | INFO | batch: 200/686 loss: 0.005724440794438124
2023-10-30 01:25:48,287 | train | INFO | batch: 300/686 loss: 0.0056397211737930775
2023-10-30 01:28:24,489 | train | INFO | batch: 400/686 loss: 0.005918651353567839
2023-10-30 01:31:00,922 | train | INFO | batch: 500/686 loss: 0.004635862540453672
2023-10-30 01:33:37,043 | train | INFO | batch: 600/686 loss: 0.0045430418103933334
2023-10-30 01:35:48,579 | train | INFO | --Val 17/30
2023-10-30 01:35:49,774 | train | INFO | batch: 0/125 loss: 0.010304821655154228
2023-10-30 01:37:50,498 | train | INFO | batch: 100/125 loss: 0.008607610128819942
2023-10-30 01:38:19,398 | train | INFO | Write row 17
2023-10-30 01:38:20,003 | train | INFO | --Train 18/30
2023-10-30 01:38:21,262 | train | INFO | batch: 0/686 loss: 0.005341066047549248
2023-10-30 01:40:57,441 | train | INFO | batch: 100/686 loss: 0.0042695640586316586
2023-10-30 01:43:33,683 | train | INFO | batch: 200/686 loss: 0.005109344143420458
2023-10-30 01:46:09,939 | train | INFO | batch: 300/686 loss: 0.005480748601257801
2023-10-30 01:48:46,044 | train | INFO | batch: 400/686 loss: 0.004292760975658894
2023-10-30 01:51:22,122 | train | INFO | batch: 500/686 loss: 0.003881335025653243
2023-10-30 01:53:58,788 | train | INFO | batch: 600/686 loss: 0.005146066192537546
2023-10-30 01:56:10,591 | train | INFO | --Val 18/30
2023-10-30 01:56:11,795 | train | INFO | batch: 0/125 loss: 0.008943187072873116
2023-10-30 01:58:12,284 | train | INFO | batch: 100/125 loss: 0.010136924684047699
2023-10-30 01:58:41,277 | train | INFO | Write row 18
2023-10-30 01:58:41,896 | train | INFO | --Train 19/30
2023-10-30 01:58:43,162 | train | INFO | batch: 0/686 loss: 0.004939447622746229
2023-10-30 02:01:18,647 | train | INFO | batch: 100/686 loss: 0.004203553777188063
2023-10-30 02:03:54,364 | train | INFO | batch: 200/686 loss: 0.005573404487222433
2023-10-30 02:06:30,069 | train | INFO | batch: 300/686 loss: 0.004106429405510426
2023-10-30 02:09:05,676 | train | INFO | batch: 400/686 loss: 0.005148405209183693
2023-10-30 02:11:41,413 | train | INFO | batch: 500/686 loss: 0.004917153622955084
2023-10-30 02:14:16,951 | train | INFO | batch: 600/686 loss: 0.005004544276744127
2023-10-30 02:16:28,236 | train | INFO | --Val 19/30
2023-10-30 02:16:29,414 | train | INFO | batch: 0/125 loss: 0.00939806830137968
2023-10-30 02:18:29,397 | train | INFO | batch: 100/125 loss: 0.0083876121789217
2023-10-30 02:18:58,183 | train | INFO | Write row 19
2023-10-30 02:18:58,805 | train | INFO | --Train 20/30
2023-10-30 02:19:00,069 | train | INFO | batch: 0/686 loss: 0.005222954321652651
2023-10-30 02:21:36,186 | train | INFO | batch: 100/686 loss: 0.004548994358628988
2023-10-30 02:24:12,019 | train | INFO | batch: 200/686 loss: 0.005405376199632883
2023-10-30 02:26:47,864 | train | INFO | batch: 300/686 loss: 0.004567342810332775
2023-10-30 02:29:23,766 | train | INFO | batch: 400/686 loss: 0.005438460037112236
2023-10-30 02:31:59,646 | train | INFO | batch: 500/686 loss: 0.00384959252551198
2023-10-30 02:34:35,954 | train | INFO | batch: 600/686 loss: 0.004681443329900503
2023-10-30 02:36:47,558 | train | INFO | --Val 20/30
2023-10-30 02:36:48,732 | train | INFO | batch: 0/125 loss: 0.008845352567732334
2023-10-30 02:38:49,571 | train | INFO | batch: 100/125 loss: 0.008797871880233288
2023-10-30 02:39:18,496 | train | INFO | Write row 20
2023-10-30 02:39:19,125 | train | INFO | --Train 21/30
2023-10-30 02:39:20,398 | train | INFO | batch: 0/686 loss: 0.003693210193887353
2023-10-30 02:41:56,512 | train | INFO | batch: 100/686 loss: 0.004800684750080109
2023-10-30 02:44:32,624 | train | INFO | batch: 200/686 loss: 0.004310363903641701
2023-10-30 02:47:08,541 | train | INFO | batch: 300/686 loss: 0.004730327054858208
2023-10-30 02:49:44,714 | train | INFO | batch: 400/686 loss: 0.0054498170502483845
2023-10-30 02:52:20,948 | train | INFO | batch: 500/686 loss: 0.0038191601634025574
2023-10-30 02:54:57,085 | train | INFO | batch: 600/686 loss: 0.004778075031936169
2023-10-30 02:57:08,791 | train | INFO | --Val 21/30
2023-10-30 02:57:09,983 | train | INFO | batch: 0/125 loss: 0.00836482085287571
2023-10-30 02:59:10,577 | train | INFO | batch: 100/125 loss: 0.010503552854061127
2023-10-30 02:59:39,555 | train | INFO | Write row 21
2023-10-30 02:59:40,194 | train | INFO | --Train 22/30
2023-10-30 02:59:41,470 | train | INFO | batch: 0/686 loss: 0.00505412369966507
2023-10-30 03:02:17,106 | train | INFO | batch: 100/686 loss: 0.0039377049542963505
2023-10-30 03:04:52,596 | train | INFO | batch: 200/686 loss: 0.004536387976258993
2023-10-30 03:07:28,151 | train | INFO | batch: 300/686 loss: 0.004014721140265465
2023-10-30 03:10:03,812 | train | INFO | batch: 400/686 loss: 0.0038917644415050745
2023-10-30 03:12:39,423 | train | INFO | batch: 500/686 loss: 0.0040015908889472485
2023-10-30 03:15:15,319 | train | INFO | batch: 600/686 loss: 0.003606379497796297
2023-10-30 03:17:26,619 | train | INFO | --Val 22/30
2023-10-30 03:17:27,803 | train | INFO | batch: 0/125 loss: 0.009880969300866127
2023-10-30 03:19:28,263 | train | INFO | batch: 100/125 loss: 0.008254735730588436
2023-10-30 03:19:57,044 | train | INFO | Write row 22
2023-10-30 03:19:57,689 | train | INFO | --Train 23/30
2023-10-30 03:19:58,964 | train | INFO | batch: 0/686 loss: 0.005803247913718224
2023-10-30 03:22:34,911 | train | INFO | batch: 100/686 loss: 0.0039351461455225945
2023-10-30 03:25:10,933 | train | INFO | batch: 200/686 loss: 0.004944339394569397
2023-10-30 03:27:46,986 | train | INFO | batch: 300/686 loss: 0.00420953705906868
2023-10-30 03:30:22,935 | train | INFO | batch: 400/686 loss: 0.004236675798892975
2023-10-30 03:32:58,839 | train | INFO | batch: 500/686 loss: 0.004427964799106121
2023-10-30 03:35:34,756 | train | INFO | batch: 600/686 loss: 0.0846230685710907
2023-10-30 03:37:46,512 | train | INFO | --Val 23/30
2023-10-30 03:37:47,690 | train | INFO | batch: 0/125 loss: 0.012918271124362946
2023-10-30 03:39:48,790 | train | INFO | batch: 100/125 loss: 0.018042046576738358
2023-10-30 03:40:17,825 | train | INFO | Write row 23
2023-10-30 03:40:18,476 | train | INFO | --Train 24/30
2023-10-30 03:40:19,737 | train | INFO | batch: 0/686 loss: 0.009853441268205643
2023-10-30 03:42:56,080 | train | INFO | batch: 100/686 loss: 0.00537610100582242
2023-10-30 03:45:32,018 | train | INFO | batch: 200/686 loss: 0.006690771318972111
2023-10-30 03:48:08,461 | train | INFO | batch: 300/686 loss: 0.004792981315404177
2023-10-30 03:50:44,520 | train | INFO | batch: 400/686 loss: 0.004233866930007935
2023-10-30 03:53:20,650 | train | INFO | batch: 500/686 loss: 0.004579050932079554
2023-10-30 03:55:57,125 | train | INFO | batch: 600/686 loss: 0.004542614333331585
2023-10-30 03:58:08,774 | train | INFO | --Val 24/30
2023-10-30 03:58:09,952 | train | INFO | batch: 0/125 loss: 0.008207135833799839
2023-10-30 04:00:10,748 | train | INFO | batch: 100/125 loss: 0.009037191979587078
2023-10-30 04:00:39,725 | train | INFO | Write row 24
2023-10-30 04:00:40,385 | train | INFO | --Train 25/30
2023-10-30 04:00:41,650 | train | INFO | batch: 0/686 loss: 0.00435773516073823
2023-10-30 04:03:17,622 | train | INFO | batch: 100/686 loss: 0.0037779256235808134
2023-10-30 04:05:53,305 | train | INFO | batch: 200/686 loss: 0.0043802931904792786
2023-10-30 04:08:29,082 | train | INFO | batch: 300/686 loss: 0.004395659547299147
2023-10-30 04:11:04,821 | train | INFO | batch: 400/686 loss: 0.0044137644581496716
2023-10-30 04:13:40,622 | train | INFO | batch: 500/686 loss: 0.003664956893771887
2023-10-30 04:16:16,488 | train | INFO | batch: 600/686 loss: 0.00385882961563766
2023-10-30 04:18:27,887 | train | INFO | --Val 25/30
2023-10-30 04:18:29,072 | train | INFO | batch: 0/125 loss: 0.009284214116632938
2023-10-30 04:20:29,413 | train | INFO | batch: 100/125 loss: 0.009028946049511433
2023-10-30 04:20:58,219 | train | INFO | Write row 25
2023-10-30 04:20:58,889 | train | INFO | --Train 26/30
2023-10-30 04:21:00,152 | train | INFO | batch: 0/686 loss: 0.0041998024098575115
2023-10-30 04:23:35,890 | train | INFO | batch: 100/686 loss: 0.003583552548661828
2023-10-30 04:26:11,816 | train | INFO | batch: 200/686 loss: 0.003194874618202448
2023-10-30 04:28:47,603 | train | INFO | batch: 300/686 loss: 0.004163960460573435
2023-10-30 04:31:23,265 | train | INFO | batch: 400/686 loss: 0.004084233194589615
2023-10-30 04:33:58,935 | train | INFO | batch: 500/686 loss: 0.0035126390866935253
2023-10-30 04:36:34,665 | train | INFO | batch: 600/686 loss: 0.003739831270650029
2023-10-30 04:38:46,103 | train | INFO | --Val 26/30
2023-10-30 04:38:47,282 | train | INFO | batch: 0/125 loss: 0.008497634902596474
2023-10-30 04:40:47,690 | train | INFO | batch: 100/125 loss: 0.009175099432468414
2023-10-30 04:41:16,493 | train | INFO | Write row 26
2023-10-30 04:41:17,583 | train | INFO | --Train 27/30
2023-10-30 04:41:18,867 | train | INFO | batch: 0/686 loss: 0.00391568336635828
2023-10-30 04:43:54,933 | train | INFO | batch: 100/686 loss: 0.0031959153711795807
2023-10-30 04:46:31,006 | train | INFO | batch: 200/686 loss: 0.003047818085178733
2023-10-30 04:49:07,301 | train | INFO | batch: 300/686 loss: 0.0035744854249060154
2023-10-30 04:51:43,427 | train | INFO | batch: 400/686 loss: 0.003063382115215063
2023-10-30 04:54:19,797 | train | INFO | batch: 500/686 loss: 0.003008256433531642
2023-10-30 04:56:56,251 | train | INFO | batch: 600/686 loss: 0.003033595159649849
2023-10-30 04:59:08,040 | train | INFO | --Val 27/30
2023-10-30 04:59:09,233 | train | INFO | batch: 0/125 loss: 0.00855688750743866
2023-10-30 05:01:09,952 | train | INFO | batch: 100/125 loss: 0.007877574302256107
2023-10-30 05:01:38,983 | train | INFO | Write row 27
2023-10-30 05:01:39,670 | train | INFO | --Train 28/30
2023-10-30 05:01:40,967 | train | INFO | batch: 0/686 loss: 0.0035663882736116648
2023-10-30 05:04:16,933 | train | INFO | batch: 100/686 loss: 0.002939848927780986
2023-10-30 05:06:53,049 | train | INFO | batch: 200/686 loss: 0.003389159217476845
2023-10-30 05:09:28,997 | train | INFO | batch: 300/686 loss: 0.0029673476237803698
2023-10-30 05:12:04,807 | train | INFO | batch: 400/686 loss: 0.0030455843079835176
2023-10-30 05:14:40,721 | train | INFO | batch: 500/686 loss: 0.0030826563015580177
2023-10-30 05:17:16,728 | train | INFO | batch: 600/686 loss: 0.00293083512224257
2023-10-30 05:19:28,334 | train | INFO | --Val 28/30
2023-10-30 05:19:29,520 | train | INFO | batch: 0/125 loss: 0.008384752087295055
2023-10-30 05:21:29,673 | train | INFO | batch: 100/125 loss: 0.009729404002428055
2023-10-30 05:21:58,497 | train | INFO | Write row 28
