2023-10-31 22:20:54,926 | train | INFO | Set Logger /home/kwy00/ysy/results/train/20231031_222054
2023-10-31 23:37:15,066 | train | INFO | batch: 200/1371 loss: 0.01633254438638687
2023-10-31 23:39:41,042 | train | INFO | batch: 300/1371 loss: 0.013245701789855957
2023-10-31 23:42:07,253 | train | INFO | batch: 400/1371 loss: 0.015937041491270065
2023-10-31 23:44:33,605 | train | INFO | batch: 500/1371 loss: 0.013214136473834515
2023-10-31 23:46:59,323 | train | INFO | batch: 600/1371 loss: 0.012817137874662876
2023-10-31 23:49:25,281 | train | INFO | batch: 700/1371 loss: 0.014035296626389027
2023-10-31 23:51:51,684 | train | INFO | batch: 800/1371 loss: 0.06401684880256653
2023-10-31 23:54:17,680 | train | INFO | batch: 900/1371 loss: 0.013507653027772903
2023-10-31 23:56:43,836 | train | INFO | batch: 1000/1371 loss: 0.013215661980211735
2023-10-31 23:59:09,669 | train | INFO | batch: 1100/1371 loss: 0.011395814828574657
2023-11-01 00:01:35,512 | train | INFO | batch: 1200/1371 loss: 0.014015684835612774
2023-11-01 00:04:01,424 | train | INFO | batch: 1300/1371 loss: 0.013292495161294937
2023-11-01 00:05:43,288 | train | INFO | --Val 2/30
2023-11-01 00:05:44,471 | train | INFO | batch: 0/125 loss: 0.017574496567249298
2023-11-01 00:07:43,186 | train | INFO | batch: 100/125 loss: 0.016385402530431747
2023-11-01 00:08:11,645 | train | INFO | Write row 2
2023-11-01 00:08:12,127 | train | INFO | --Train 3/30
2023-11-01 00:08:13,297 | train | INFO | batch: 0/1371 loss: 0.015561822801828384
2023-11-01 00:10:39,817 | train | INFO | batch: 100/1371 loss: 0.010449615307152271
2023-11-01 00:13:05,723 | train | INFO | batch: 200/1371 loss: 0.012205662205815315
2023-11-01 00:15:31,739 | train | INFO | batch: 300/1371 loss: 0.011499378830194473
2023-11-01 00:17:57,869 | train | INFO | batch: 400/1371 loss: 0.010738566517829895
2023-11-01 00:20:24,345 | train | INFO | batch: 500/1371 loss: 0.009485898539423943
2023-11-01 00:22:50,296 | train | INFO | batch: 600/1371 loss: 0.013548298738896847
2023-11-01 00:25:16,460 | train | INFO | batch: 700/1371 loss: 0.010602816939353943
2023-11-01 00:27:42,411 | train | INFO | batch: 800/1371 loss: 0.011643729172647
2023-11-01 00:30:07,931 | train | INFO | batch: 900/1371 loss: 0.011313673108816147
2023-11-01 00:32:33,746 | train | INFO | batch: 1000/1371 loss: 0.012835090048611164
2023-11-01 00:35:00,015 | train | INFO | batch: 1100/1371 loss: 0.009885527193546295
2023-11-01 00:37:26,543 | train | INFO | batch: 1200/1371 loss: 0.010214980691671371
2023-11-01 00:39:53,097 | train | INFO | batch: 1300/1371 loss: 0.011868895962834358
2023-11-01 00:41:35,687 | train | INFO | --Val 3/30
2023-11-01 00:41:36,879 | train | INFO | batch: 0/125 loss: 0.09973037987947464
2023-11-01 00:43:37,815 | train | INFO | batch: 100/125 loss: 0.11137957125902176
2023-11-01 00:44:06,772 | train | INFO | Write row 3
2023-11-01 00:44:07,264 | train | INFO | --Train 4/30
2023-11-01 00:44:08,484 | train | INFO | batch: 0/1371 loss: 0.08223892003297806
2023-11-01 00:46:37,727 | train | INFO | batch: 100/1371 loss: 0.14199358224868774
2023-11-01 00:49:05,944 | train | INFO | batch: 200/1371 loss: 0.01691562496125698
2023-11-01 00:51:33,402 | train | INFO | batch: 300/1371 loss: 0.013291710987687111
2023-11-01 00:54:00,388 | train | INFO | batch: 400/1371 loss: 0.01200192328542471
2023-11-01 00:56:27,077 | train | INFO | batch: 500/1371 loss: 0.011953623965382576
2023-11-01 00:58:53,688 | train | INFO | batch: 600/1371 loss: 0.009766832925379276
2023-11-01 01:01:20,569 | train | INFO | batch: 700/1371 loss: 0.01283649355173111
2023-11-01 01:03:47,961 | train | INFO | batch: 800/1371 loss: 0.010770813561975956
2023-11-01 01:06:15,230 | train | INFO | batch: 900/1371 loss: 0.010785231366753578
2023-11-01 01:08:42,886 | train | INFO | batch: 1000/1371 loss: 0.01304470282047987
2023-11-01 01:11:10,236 | train | INFO | batch: 1100/1371 loss: 0.010797726921737194
2023-11-01 01:13:37,940 | train | INFO | batch: 1200/1371 loss: 0.010606901720166206
2023-11-01 01:16:04,448 | train | INFO | batch: 1300/1371 loss: 0.011671795509755611
2023-11-01 01:17:47,395 | train | INFO | --Val 4/30
2023-11-01 01:17:48,600 | train | INFO | batch: 0/125 loss: 0.025084547698497772
2023-11-01 01:19:49,226 | train | INFO | batch: 100/125 loss: 0.06128509342670441
2023-11-01 01:20:18,300 | train | INFO | Write row 4
2023-11-01 01:20:18,805 | train | INFO | --Train 5/30
2023-11-01 01:20:19,984 | train | INFO | batch: 0/1371 loss: 0.0432053878903389
2023-11-01 01:22:49,363 | train | INFO | batch: 100/1371 loss: 0.03000625967979431
2023-11-01 01:25:18,641 | train | INFO | batch: 200/1371 loss: 0.012445537373423576
2023-11-01 01:27:47,821 | train | INFO | batch: 300/1371 loss: 0.013257759623229504
2023-11-01 01:30:16,479 | train | INFO | batch: 400/1371 loss: 0.010937637649476528
2023-11-01 01:32:45,245 | train | INFO | batch: 500/1371 loss: 0.009941614232957363
2023-11-01 01:35:13,163 | train | INFO | batch: 600/1371 loss: 0.009695202112197876
2023-11-01 01:37:40,892 | train | INFO | batch: 700/1371 loss: 0.00984148494899273
2023-11-01 01:40:09,361 | train | INFO | batch: 800/1371 loss: 0.009529766626656055
2023-11-01 01:42:38,534 | train | INFO | batch: 900/1371 loss: 0.01124351006001234
2023-11-01 01:45:06,383 | train | INFO | batch: 1000/1371 loss: 0.011995364911854267
2023-11-01 01:47:34,601 | train | INFO | batch: 1100/1371 loss: 0.012779278680682182
2023-11-01 01:50:02,927 | train | INFO | batch: 1200/1371 loss: 0.008778925985097885
2023-11-01 01:52:31,395 | train | INFO | batch: 1300/1371 loss: 0.008672473952174187
2023-11-01 01:54:13,941 | train | INFO | --Val 5/30
2023-11-01 01:54:15,122 | train | INFO | batch: 0/125 loss: 0.012984609231352806
2023-11-01 01:56:13,731 | train | INFO | batch: 100/125 loss: 0.013784502632915974
2023-11-01 01:56:42,125 | train | INFO | Write row 5
2023-11-01 01:56:42,633 | train | INFO | --Train 6/30
2023-11-01 01:56:43,813 | train | INFO | batch: 0/1371 loss: 0.00970432348549366
2023-11-01 01:59:11,403 | train | INFO | batch: 100/1371 loss: 0.009907291270792484
2023-11-01 02:01:40,077 | train | INFO | batch: 200/1371 loss: 0.00959705002605915
2023-11-01 02:04:08,089 | train | INFO | batch: 300/1371 loss: 0.009102525189518929
2023-11-01 02:06:36,574 | train | INFO | batch: 400/1371 loss: 0.007997475564479828
2023-11-01 02:09:05,531 | train | INFO | batch: 500/1371 loss: 0.009359973482787609
2023-11-01 02:11:33,261 | train | INFO | batch: 600/1371 loss: 0.009176071733236313
2023-11-01 02:14:02,004 | train | INFO | batch: 700/1371 loss: 0.007637368515133858
2023-11-01 02:16:30,122 | train | INFO | batch: 800/1371 loss: 0.009914682246744633
2023-11-01 02:18:57,854 | train | INFO | batch: 900/1371 loss: 0.00885709747672081
2023-11-01 02:21:25,856 | train | INFO | batch: 1000/1371 loss: 0.009759536944329739
2023-11-01 02:23:53,719 | train | INFO | batch: 1100/1371 loss: 0.007573943585157394
2023-11-01 02:26:21,874 | train | INFO | batch: 1200/1371 loss: 0.008691132068634033
2023-11-01 02:28:49,755 | train | INFO | batch: 1300/1371 loss: 0.008600802160799503
2023-11-01 02:30:32,653 | train | INFO | --Val 6/30
2023-11-01 02:30:33,856 | train | INFO | batch: 0/125 loss: 0.012284601107239723
2023-11-01 02:32:35,523 | train | INFO | batch: 100/125 loss: 0.011640485376119614
2023-11-01 02:33:04,717 | train | INFO | Write row 6
2023-11-01 02:33:05,244 | train | INFO | --Train 7/30
2023-11-01 02:33:06,414 | train | INFO | batch: 0/1371 loss: 0.00861349981278181
2023-11-01 02:35:33,715 | train | INFO | batch: 100/1371 loss: 0.00625181058421731
2023-11-01 02:38:01,968 | train | INFO | batch: 200/1371 loss: 0.007447786163538694
2023-11-01 02:40:30,002 | train | INFO | batch: 300/1371 loss: 0.009752989746630192
2023-11-01 02:42:57,589 | train | INFO | batch: 400/1371 loss: 0.008539361879229546
2023-11-01 02:45:25,283 | train | INFO | batch: 500/1371 loss: 0.010786866769194603
2023-11-01 02:47:53,223 | train | INFO | batch: 600/1371 loss: 0.009648296982049942
2023-11-01 02:50:21,187 | train | INFO | batch: 700/1371 loss: 0.009403516538441181
2023-11-01 02:52:49,030 | train | INFO | batch: 800/1371 loss: 0.007537389174103737
2023-11-01 02:55:16,563 | train | INFO | batch: 900/1371 loss: 0.009001961909234524
2023-11-01 02:57:44,612 | train | INFO | batch: 1000/1371 loss: 0.009740965440869331
2023-11-01 03:00:12,920 | train | INFO | batch: 1100/1371 loss: 0.010859813541173935
2023-11-01 03:02:40,901 | train | INFO | batch: 1200/1371 loss: 0.008007572963833809
2023-11-01 03:05:09,314 | train | INFO | batch: 1300/1371 loss: 0.008904137648642063
2023-11-01 03:06:52,267 | train | INFO | --Val 7/30
2023-11-01 03:06:53,465 | train | INFO | batch: 0/125 loss: 0.01162349246442318
2023-11-01 03:08:54,977 | train | INFO | batch: 100/125 loss: 0.01174036506563425
2023-11-01 03:09:24,114 | train | INFO | Write row 7
2023-11-01 03:09:24,644 | train | INFO | --Train 8/30
2023-11-01 03:09:25,870 | train | INFO | batch: 0/1371 loss: 0.008869844488799572
2023-11-01 03:11:53,707 | train | INFO | batch: 100/1371 loss: 0.007393494248390198
2023-11-01 03:14:21,478 | train | INFO | batch: 200/1371 loss: 0.008173828944563866
2023-11-01 03:16:49,751 | train | INFO | batch: 300/1371 loss: 0.009505079127848148
2023-11-01 03:19:17,772 | train | INFO | batch: 400/1371 loss: 0.008185113780200481
2023-11-01 03:21:45,657 | train | INFO | batch: 500/1371 loss: 0.007585620041936636
2023-11-01 03:24:13,319 | train | INFO | batch: 600/1371 loss: 0.008477198891341686
2023-11-01 03:26:41,480 | train | INFO | batch: 700/1371 loss: 0.17142117023468018
2023-11-01 03:29:11,301 | train | INFO | batch: 800/1371 loss: 0.03846438229084015
2023-11-01 03:31:40,436 | train | INFO | batch: 900/1371 loss: 0.00932911317795515
2023-11-01 03:34:09,045 | train | INFO | batch: 1000/1371 loss: 0.014620793052017689
2023-11-01 03:36:37,946 | train | INFO | batch: 1100/1371 loss: 0.009770291857421398
2023-11-01 03:39:06,246 | train | INFO | batch: 1200/1371 loss: 0.00813106819987297
2023-11-01 03:41:34,461 | train | INFO | batch: 1300/1371 loss: 0.008646532893180847
2023-11-01 03:43:17,317 | train | INFO | --Val 8/30
2023-11-01 03:43:18,520 | train | INFO | batch: 0/125 loss: 0.012590101920068264
2023-11-01 03:45:20,498 | train | INFO | batch: 100/125 loss: 0.013055469840765
2023-11-01 03:45:49,806 | train | INFO | Write row 8
2023-11-01 03:45:50,346 | train | INFO | --Train 9/30
2023-11-01 03:45:51,539 | train | INFO | batch: 0/1371 loss: 0.0064733088947832584
2023-11-01 03:48:19,197 | train | INFO | batch: 100/1371 loss: 0.006558052729815245
2023-11-01 03:50:47,820 | train | INFO | batch: 200/1371 loss: 0.012284239754080772
2023-11-01 03:53:16,361 | train | INFO | batch: 300/1371 loss: 0.011301274411380291
2023-11-01 03:55:45,018 | train | INFO | batch: 400/1371 loss: 0.011078190989792347
2023-11-01 03:58:13,910 | train | INFO | batch: 500/1371 loss: 0.016923068091273308
2023-11-01 04:00:42,276 | train | INFO | batch: 600/1371 loss: 0.006968877278268337
2023-11-01 04:03:10,553 | train | INFO | batch: 700/1371 loss: 0.01079544983804226
2023-11-01 04:05:38,839 | train | INFO | batch: 800/1371 loss: 0.007095174863934517
2023-11-01 04:08:06,895 | train | INFO | batch: 900/1371 loss: 0.006738250143826008
2023-11-01 04:10:35,484 | train | INFO | batch: 1000/1371 loss: 0.0074843172915279865
2023-11-01 04:13:03,557 | train | INFO | batch: 1100/1371 loss: 0.009714779444038868
2023-11-01 04:15:31,819 | train | INFO | batch: 1200/1371 loss: 0.011614617891609669
2023-11-01 04:17:59,604 | train | INFO | batch: 1300/1371 loss: 0.007878588512539864
2023-11-01 04:19:42,889 | train | INFO | --Val 9/30
2023-11-01 04:19:44,074 | train | INFO | batch: 0/125 loss: 0.010711131617426872
2023-11-01 04:21:42,328 | train | INFO | batch: 100/125 loss: 0.012540169060230255
2023-11-01 04:22:10,644 | train | INFO | Write row 9
2023-11-01 04:22:11,182 | train | INFO | --Train 10/30
2023-11-01 04:22:12,374 | train | INFO | batch: 0/1371 loss: 0.009032377041876316
2023-11-01 04:24:40,740 | train | INFO | batch: 100/1371 loss: 0.008657163940370083
2023-11-01 04:27:08,910 | train | INFO | batch: 200/1371 loss: 0.00763726094737649
2023-11-01 04:29:36,802 | train | INFO | batch: 300/1371 loss: 0.006750492379069328
2023-11-01 04:32:05,276 | train | INFO | batch: 400/1371 loss: 0.007940064184367657
2023-11-01 04:34:32,989 | train | INFO | batch: 500/1371 loss: 0.007420712616294622
2023-11-01 04:37:00,592 | train | INFO | batch: 600/1371 loss: 0.007435285486280918
2023-11-01 04:39:28,591 | train | INFO | batch: 700/1371 loss: 0.009310420602560043
2023-11-01 04:41:56,564 | train | INFO | batch: 800/1371 loss: 0.007992755621671677
2023-11-01 04:44:24,345 | train | INFO | batch: 900/1371 loss: 0.006253192666918039
2023-11-01 04:46:51,784 | train | INFO | batch: 1000/1371 loss: 0.007897668518126011
2023-11-01 04:49:19,658 | train | INFO | batch: 1100/1371 loss: 0.007869343273341656
2023-11-01 04:51:47,833 | train | INFO | batch: 1200/1371 loss: 0.006902122404426336
2023-11-01 04:54:16,000 | train | INFO | batch: 1300/1371 loss: 0.008382179774343967
2023-11-01 04:55:58,944 | train | INFO | --Val 10/30
2023-11-01 04:56:00,148 | train | INFO | batch: 0/125 loss: 0.010391090996563435
2023-11-01 04:58:01,737 | train | INFO | batch: 100/125 loss: 0.012265278957784176
2023-11-01 04:58:30,781 | train | INFO | Write row 10
2023-11-01 04:58:31,336 | train | INFO | --Train 11/30
2023-11-01 04:58:32,510 | train | INFO | batch: 0/1371 loss: 0.0058155362494289875
2023-11-01 05:01:00,374 | train | INFO | batch: 100/1371 loss: 0.007433382794260979
2023-11-01 05:03:28,471 | train | INFO | batch: 200/1371 loss: 0.008725117892026901
2023-11-01 05:05:56,878 | train | INFO | batch: 300/1371 loss: 0.005965339485555887
2023-11-01 05:08:24,648 | train | INFO | batch: 400/1371 loss: 0.007372700143605471
2023-11-01 05:10:52,897 | train | INFO | batch: 500/1371 loss: 0.008425962179899216
2023-11-01 05:13:20,514 | train | INFO | batch: 600/1371 loss: 0.005637502297759056
2023-11-01 05:15:48,369 | train | INFO | batch: 700/1371 loss: 0.007954522036015987
2023-11-01 05:18:16,400 | train | INFO | batch: 800/1371 loss: 0.00819623563438654
2023-11-01 05:20:44,864 | train | INFO | batch: 900/1371 loss: 0.007955682463943958
2023-11-01 05:23:12,899 | train | INFO | batch: 1000/1371 loss: 0.006930585019290447
2023-11-01 05:25:41,265 | train | INFO | batch: 1100/1371 loss: 0.007633894681930542
2023-11-01 05:28:09,012 | train | INFO | batch: 1200/1371 loss: 0.007474965415894985
2023-11-01 05:30:37,393 | train | INFO | batch: 1300/1371 loss: 0.006441333331167698
2023-11-01 05:32:20,443 | train | INFO | --Val 11/30
2023-11-01 05:32:21,661 | train | INFO | batch: 0/125 loss: 0.009402510710060596
2023-11-01 05:34:23,606 | train | INFO | batch: 100/125 loss: 0.012656799517571926
2023-11-01 05:34:52,863 | train | INFO | Write row 11
2023-11-01 05:34:53,423 | train | INFO | --Train 12/30
2023-11-01 05:34:54,632 | train | INFO | batch: 0/1371 loss: 0.006965921260416508
2023-11-01 05:37:22,603 | train | INFO | batch: 100/1371 loss: 0.007005109451711178
2023-11-01 05:39:50,347 | train | INFO | batch: 200/1371 loss: 0.00834476388990879
2023-11-01 05:42:19,329 | train | INFO | batch: 300/1371 loss: 0.007699355948716402
2023-11-01 05:44:47,420 | train | INFO | batch: 400/1371 loss: 0.008124897256493568
2023-11-01 05:47:16,667 | train | INFO | batch: 500/1371 loss: 0.020017579197883606
2023-11-01 05:49:45,368 | train | INFO | batch: 600/1371 loss: 0.009841248393058777
2023-11-01 05:52:13,801 | train | INFO | batch: 700/1371 loss: 0.008381607010960579
2023-11-01 05:54:42,480 | train | INFO | batch: 800/1371 loss: 0.007520598825067282
2023-11-01 05:57:10,841 | train | INFO | batch: 900/1371 loss: 0.00725237000733614
2023-11-01 05:59:38,865 | train | INFO | batch: 1000/1371 loss: 0.007604891899973154
2023-11-01 06:02:07,269 | train | INFO | batch: 1100/1371 loss: 0.0066854385659098625
2023-11-01 06:04:35,369 | train | INFO | batch: 1200/1371 loss: 0.008830434642732143
2023-11-01 06:07:03,593 | train | INFO | batch: 1300/1371 loss: 0.006282423157244921
2023-11-01 06:08:46,390 | train | INFO | --Val 12/30
2023-11-01 06:08:47,588 | train | INFO | batch: 0/125 loss: 0.010594195686280727
2023-11-01 06:10:47,945 | train | INFO | batch: 100/125 loss: 0.011930342763662338
2023-11-01 06:11:17,276 | train | INFO | Write row 12
2023-11-01 06:11:17,845 | train | INFO | --Train 13/30
2023-11-01 06:11:19,085 | train | INFO | batch: 0/1371 loss: 0.006806272082030773
2023-11-01 06:13:47,355 | train | INFO | batch: 100/1371 loss: 0.007992180064320564
2023-11-01 06:16:16,067 | train | INFO | batch: 200/1371 loss: 0.007882831618189812
2023-11-01 06:18:44,142 | train | INFO | batch: 300/1371 loss: 0.007223157212138176
2023-11-01 06:21:12,007 | train | INFO | batch: 400/1371 loss: 0.009127921424806118
2023-11-01 06:23:39,945 | train | INFO | batch: 500/1371 loss: 0.005217200145125389
2023-11-01 06:26:08,043 | train | INFO | batch: 600/1371 loss: 0.009710460901260376
2023-11-01 06:28:36,041 | train | INFO | batch: 700/1371 loss: 0.008293039165437222
2023-11-01 06:31:03,791 | train | INFO | batch: 800/1371 loss: 0.00738953985273838
2023-11-01 06:33:31,928 | train | INFO | batch: 900/1371 loss: 0.0050697787664830685
2023-11-01 06:35:59,970 | train | INFO | batch: 1000/1371 loss: 0.008171429857611656
2023-11-01 06:38:28,249 | train | INFO | batch: 1100/1371 loss: 0.009269505739212036
2023-11-01 06:40:57,076 | train | INFO | batch: 1200/1371 loss: 0.007886024191975594
2023-11-01 06:43:25,808 | train | INFO | batch: 1300/1371 loss: 0.008150146342813969
2023-11-01 06:45:08,687 | train | INFO | --Val 13/30
2023-11-01 06:45:09,893 | train | INFO | batch: 0/125 loss: 0.01256467867642641
2023-11-01 06:47:11,852 | train | INFO | batch: 100/125 loss: 0.011741941794753075
2023-11-01 06:47:41,179 | train | INFO | Write row 13
2023-11-01 06:47:42,032 | train | INFO | --Train 14/30
2023-11-01 06:47:43,248 | train | INFO | batch: 0/1371 loss: 0.008392296731472015
2023-11-01 06:50:11,284 | train | INFO | batch: 100/1371 loss: 0.0061781094409525394
2023-11-01 06:52:39,579 | train | INFO | batch: 200/1371 loss: 0.006236410699784756
2023-11-01 06:55:07,477 | train | INFO | batch: 300/1371 loss: 0.006781314499676228
2023-11-01 06:57:35,329 | train | INFO | batch: 400/1371 loss: 0.007351725362241268
2023-11-01 07:00:02,896 | train | INFO | batch: 500/1371 loss: 0.00610447907820344
2023-11-01 07:02:30,659 | train | INFO | batch: 600/1371 loss: 0.008458337746560574
2023-11-01 07:04:58,637 | train | INFO | batch: 700/1371 loss: 0.007068214472383261
2023-11-01 07:07:26,781 | train | INFO | batch: 800/1371 loss: 0.006587496493011713
2023-11-01 07:09:55,125 | train | INFO | batch: 900/1371 loss: 0.007231804076582193
2023-11-01 07:12:23,676 | train | INFO | batch: 1000/1371 loss: 0.006853205151855946
2023-11-01 07:14:51,389 | train | INFO | batch: 1100/1371 loss: 0.006949681788682938
2023-11-01 07:17:18,811 | train | INFO | batch: 1200/1371 loss: 0.006272830534726381
2023-11-01 07:19:47,329 | train | INFO | batch: 1300/1371 loss: 0.006808721926063299
2023-11-01 07:21:30,203 | train | INFO | --Val 14/30
2023-11-01 07:21:31,412 | train | INFO | batch: 0/125 loss: 0.012522599659860134
2023-11-01 07:23:32,708 | train | INFO | batch: 100/125 loss: 0.010718978010118008
2023-11-01 07:24:01,684 | train | INFO | Write row 14
2023-11-01 07:24:02,556 | train | INFO | --Train 15/30
2023-11-01 07:24:03,773 | train | INFO | batch: 0/1371 loss: 0.008098741061985493
2023-11-01 07:26:31,380 | train | INFO | batch: 100/1371 loss: 0.0065448894165456295
2023-11-01 07:28:59,479 | train | INFO | batch: 200/1371 loss: 0.006291558034718037
2023-11-01 07:31:27,228 | train | INFO | batch: 300/1371 loss: 0.007961994968354702
2023-11-01 07:33:55,107 | train | INFO | batch: 400/1371 loss: 0.006000484339892864
2023-11-01 07:36:23,052 | train | INFO | batch: 500/1371 loss: 0.006690950598567724
2023-11-01 07:38:50,998 | train | INFO | batch: 600/1371 loss: 0.006930338218808174
2023-11-01 07:41:19,227 | train | INFO | batch: 700/1371 loss: 0.006937799509614706
2023-11-01 07:43:46,553 | train | INFO | batch: 800/1371 loss: 0.007954467087984085
2023-11-01 07:46:14,258 | train | INFO | batch: 900/1371 loss: 0.005960005335509777
2023-11-01 07:48:41,756 | train | INFO | batch: 1000/1371 loss: 0.006695831660181284
2023-11-01 07:51:09,781 | train | INFO | batch: 1100/1371 loss: 0.008720600046217442
2023-11-01 07:53:37,865 | train | INFO | batch: 1200/1371 loss: 0.0069916690699756145
2023-11-01 07:56:05,949 | train | INFO | batch: 1300/1371 loss: 0.007479955442249775
2023-11-01 07:57:48,569 | train | INFO | --Val 15/30
2023-11-01 07:57:49,764 | train | INFO | batch: 0/125 loss: 0.00909348949790001
2023-11-01 07:59:51,255 | train | INFO | batch: 100/125 loss: 0.01085825078189373
2023-11-01 08:00:20,383 | train | INFO | Write row 15
2023-11-01 08:00:20,973 | train | INFO | --Train 16/30
2023-11-01 08:00:22,167 | train | INFO | batch: 0/1371 loss: 0.005732112564146519
2023-11-01 08:02:49,877 | train | INFO | batch: 100/1371 loss: 0.006176845170557499
2023-11-01 08:05:17,651 | train | INFO | batch: 200/1371 loss: 0.005504600238054991
2023-11-01 08:07:45,646 | train | INFO | batch: 300/1371 loss: 0.005655999295413494
2023-11-01 08:10:13,944 | train | INFO | batch: 400/1371 loss: 0.005959447007626295
2023-11-01 08:12:41,798 | train | INFO | batch: 500/1371 loss: 0.006166554521769285
2023-11-01 08:15:09,709 | train | INFO | batch: 600/1371 loss: 0.0058960868045687675
2023-11-01 08:17:37,603 | train | INFO | batch: 700/1371 loss: 0.006257912609726191
2023-11-01 08:20:05,842 | train | INFO | batch: 800/1371 loss: 0.006240048445761204
2023-11-01 08:22:34,415 | train | INFO | batch: 900/1371 loss: 0.0072433906607329845
2023-11-01 08:25:02,335 | train | INFO | batch: 1000/1371 loss: 0.0076759736984968185
2023-11-01 08:27:30,143 | train | INFO | batch: 1100/1371 loss: 0.006661253981292248
2023-11-01 08:29:58,585 | train | INFO | batch: 1200/1371 loss: 0.008928077295422554
2023-11-01 08:32:26,570 | train | INFO | batch: 1300/1371 loss: 0.008090407587587833
2023-11-01 08:34:09,444 | train | INFO | --Val 16/30
2023-11-01 08:34:10,628 | train | INFO | batch: 0/125 loss: 0.010425145737826824
2023-11-01 08:36:12,536 | train | INFO | batch: 100/125 loss: 0.010663684457540512
2023-11-01 08:36:41,738 | train | INFO | Write row 16
2023-11-01 08:36:42,338 | train | INFO | --Train 17/30
2023-11-01 08:36:43,554 | train | INFO | batch: 0/1371 loss: 0.007484396919608116
2023-11-01 08:39:11,718 | train | INFO | batch: 100/1371 loss: 0.0070978133007884026
2023-11-01 08:41:39,863 | train | INFO | batch: 200/1371 loss: 0.00621101725846529
2023-11-01 08:44:08,359 | train | INFO | batch: 300/1371 loss: 0.005666293203830719
2023-11-01 08:46:36,694 | train | INFO | batch: 400/1371 loss: 0.005037760827690363
2023-11-01 08:49:04,443 | train | INFO | batch: 500/1371 loss: 0.0064649623818695545
